country name,year,population growth,rural population growth,"population, total",population ages 0-14,"population, female",gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,"population, male",population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
Kuwait,1971,6.73710338243221,1.12215620283717,858734.0,45.0447985057072,42.8012105294795,7.04368095864953,5.567,1.73610221558713,67.058,13.556,87.9024529003742,57.1987894705205,53.2190992787056,7.57575757575758,0.0561167227833895,86.444,22182.0,6.761,43.662,136.575
Kuwait,1972,6.21361023931735,0.538022613073175,913785.0,45.0787411268837,43.1858680157157,3.9007763656341,5.304,1.68661026028537,67.421,12.808,87.8476719087265,56.8141319842843,53.2346486128309,7.57575757575758,0.0561167227833895,87.192,21986.0,6.564,42.531,126.101
Kuwait,1973,6.02439089090589,0.32074823192421,970527.0,45.019584730556,43.5391698281497,-6.57007472270098,5.121,1.64271660794424,67.578,12.098,87.4845698986008,56.4608301718503,53.3376986614997,7.57575757575758,0.0561167227833895,87.902,22835.0,6.384,41.638,124.796
Kuwait,1974,5.9888365017949,0.230541278379572,1030426.0,44.8828445710803,43.8704439560609,-12.9913196107943,4.898,1.60768458870409,67.93,11.421,86.8826354429645,56.1295560439391,53.5094708402156,7.57575757575758,0.0561167227833895,88.579,25395.0,6.217,40.784,123.007
Kuwait,1975,6.16930547377786,-1.14000790253551,1095998.0,44.640389562577,44.1890080489617,-12.2744086991159,4.805,1.58029413361423,67.892,10.616,85.9451664348003,55.8109919510383,53.7793163038088,7.57575757575758,0.0561167227833895,89.384,30911.0,6.094,40.223,117.738
Kuwait,1976,6.43045175127265,-7.28889315824831,1168791.0,44.099134960457,44.0500308811652,6.60618451087956,4.616,1.52093125329133,68.206,9.255,83.8914516951233,55.9499691188348,54.3799337862517,7.57575757575758,0.0561167227833895,90.745,36049.0,5.98,39.643,105.316
Kuwait,1977,6.49512022417436,-7.38036598757859,1247225.0,43.3664735713284,43.5052459295259,-3.84753685946364,4.361,1.43534646916154,68.585,8.056,81.1655252053541,56.4947540704741,55.1981799595101,7.57575757575758,0.0561167227833895,91.944,38225.0,5.846,38.754,96.895
Kuwait,1978,6.35613756830007,-7.69431265706904,1329074.0,42.7099243533468,43.0063290903136,7.35477437201924,4.103,1.36008228285257,69.012,7.0,78.794943438564,56.9936709096864,55.9299933638007,7.57575757575758,0.0561167227833895,93.0,39158.0,5.698,37.733,88.691
Kuwait,1979,6.07130474537844,-8.15046955827905,1412266.0,42.1514431417311,42.5808649715669,13.8992104035313,3.795,1.29748928318036,69.677,6.072,76.8314320022137,57.4191350284331,56.5510675750885,7.57575757575758,0.0561167227833895,93.928,37375.0,5.537,36.653,81.275
Kuwait,1980,5.61745616011601,-9.52110628199654,1493870.0,41.7231419065916,42.2628659832454,-19.4107452342302,3.509,1.25265250657688,70.341,5.21899999999999,75.3641120033996,57.7371340167546,57.0242055868315,7.57575757575758,0.0561167227833895,94.781,32491.0,5.391,35.66,77.347
Kuwait,1981,5.16310846661037,-13.5106598951052,1573026.0,41.1953962631907,42.1745001029414,-18.9247311835727,3.226,1.21263055644644,71.081,4.33,73.6352527824783,57.8254998970587,57.5919731803628,7.63187429854097,0.112233445566779,95.67,29606.0,5.226,34.464,72.944
Kuwait,1982,4.95428729381318,-13.8982647795405,1652921.0,40.5445874303733,42.2457158908884,-11.7491028225351,3.036,1.16944487970084,71.498,3.586,71.5678815388081,57.7542841091116,58.2859676899259,7.63187429854097,0.112233445566779,96.414,30433.0,5.054,34.203,67.146
Kuwait,1983,4.90557193370538,-14.0763726174088,1736028.0,39.9517749713714,42.3115113489912,7.93847241738375,2.829,1.12872603437272,72.02,2.96599999999999,69.7230996647632,57.6884886510088,58.9194989942559,7.63187429854097,0.112233445566779,97.034,31756.0,4.849,33.602,59.292
Kuwait,1984,4.3926888771991,-14.7604661075589,1813986.0,39.598541554345,42.4123737839762,5.24160524353464,2.613,1.10951793453753,72.61,2.449,68.6569079204275,57.5876262160238,59.2919405111175,7.68799102132435,0.168350168350168,97.551,17021.0,4.606,32.617,55.876
Kuwait,1985,4.05077200038428,-11.4670271381659,1888975.0,39.3249513625114,42.5215244295478,-4.26459143631868,2.458,1.10353498590505,73.074,2.09699999999999,67.8653788220114,57.4784755704521,59.5715136515835,7.68799102132435,0.168350168350168,97.903,25773.0,4.324,30.717,52.699
Kuwait,1986,4.10306996949096,3.43180053890848,1968093.0,39.3166788061644,42.6709488370207,8.56771256773676,2.3,1.13317786985222,73.558,2.083,67.9257373280933,57.3290511629793,59.5501433239833,7.74410774410774,0.224466891133558,97.917,27190.0,4.046,29.049,46.473
Kuwait,1987,4.00315366030632,3.28252317070836,2048477.0,39.5931709264981,42.876870133634,8.14615153877951,2.189,1.20965478255309,74.11,2.068,68.927051721863,57.123129866366,59.1971742909488,7.74410774410774,0.224466891133558,97.932,31242.0,3.803,26.827,40.771
Kuwait,1988,3.86276578402681,3.18276261063877,2129153.0,39.6687321202375,43.0645985608329,-10.0526170025322,2.133,1.29791048365242,74.52,2.054,69.3957646961479,56.9354014391671,59.0333573961101,7.91245791245791,0.224466891133558,97.946,31455.0,3.627,25.128,35.336
Kuwait,1989,3.72741498108819,3.042445051822,2210013.0,39.5054463480532,43.2361143430255,25.8928571418759,2.114,1.39818182064992,74.826,2.04000000000001,69.2151906875533,56.7638856569745,59.0963718312969,7.91245791245791,0.224466891133558,97.96,34644.0,3.465,23.57,31.212
