country name,year,population growth,rural population growth,"population, total",population ages 0-14,"population, female",gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,"population, male",population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
West Bank and Gaza,1995,4.47787288220599,2.83959291090871,2474666.0,48.9839961161118,49.4190893402363,7.11851182374288,5.42,2.06963436440501,69.662,29.784,104.305272447924,50.5809106597637,48.9463695194832,78.8924750830565,13.776196013289,70.216,8763.0,6.175,43.42,109.836
West Bank and Gaza,1996,4.47787800224899,2.82240149632595,2587997.0,48.8003385515109,49.405057917841,1.2151507733079,5.16,2.08889866699,70.055,29.295,103.621364532233,50.5949420821589,49.1107627814991,78.0698504983389,12.9535714285714,70.705,9810.0,5.997,43.06,105.297
West Bank and Gaza,1997,4.47787204469171,2.81881336460071,2706518.0,48.5647809691827,49.3905739871925,14.667225162375,4.9,2.11354013318636,70.396,28.813,102.750618023822,50.6094260128075,49.321678897631,77.8294352159468,12.7131561461794,71.187,10417.0,5.821,42.7,100.681
West Bank and Gaza,1998,2.55526947769926,1.37883157535506,2776568.0,48.2985803061962,49.4004160805268,14.3342034755528,4.8,2.14714539678839,70.632,28.476,101.798957488437,50.5995839194732,49.5542742970154,78.0892857142857,12.9730066445183,71.524,-13145.0,5.695,42.1,97.708
West Bank and Gaza,1999,2.55526837039158,1.76898138952663,2848431.0,48.0061823243727,49.4340126403189,8.28042940371661,4.6,2.18892450154148,70.855,28.253,100.783486929196,50.5659873596811,49.8048931740859,74.3521262458472,9.23584717607974,71.747,-13857.0,5.575,41.4,94.609
West Bank and Gaza,2000,2.55523569844846,1.766436960194,2922153.0,47.6807379472339,49.4674140933158,-8.55618329065622,4.5,2.23293115646458,70.388,28.031,99.6553017595667,50.5325859066842,50.0863308963015,77.7762624584718,11.8294186046512,71.969,-11501.0,5.443,40.9,91.024
West Bank and Gaza,2001,2.5552675698799,1.76732537562388,2997784.0,47.3335318837502,49.5292518920293,-9.31063816755331,4.4,2.28429468266711,69.887,27.811,98.4828672048646,50.4707481079707,50.3821734335827,77.2273920265781,11.7788870431894,72.189,-25657.0,5.315,40.2,85.961
West Bank and Gaza,2002,2.55528456623402,1.76103086279493,3075373.0,46.9462478463423,49.6265911862758,-12.4891917608064,4.3,2.34876352400343,70.969,27.591,97.2191939298485,50.3734088137242,50.7049886296543,77.8709468438538,12.2563289036545,72.409,-35034.0,5.186,39.6,81.535
West Bank and Gaza,2003,2.55524755562296,1.7620551493761,3154969.0,46.4963107863329,49.7328042880799,14.0158654945752,4.2,2.41876194894495,71.053,27.373,95.7524101670644,50.2671957119201,51.0849272647221,77.3250664451827,12.0426744186046,72.627,-35960.0,5.019,38.8,75.509
West Bank and Gaza,2004,2.55527589181892,1.7556674253975,3236626.0,45.9918933564539,49.8344113119994,21.9252394933447,4.1,2.4851125320617,71.182,27.155,94.0881154852432,50.1655886880006,51.5229941114844,77.3916611295681,12.2753820598007,72.845,-32854.0,4.942,38.1,70.079
West Bank and Gaza,2005,2.5552623734323,1.75657095439594,3320396.0,45.4339180939754,49.9166385796822,11.2906511829271,4.0,2.54681156135963,72.067,26.939,92.2364272373478,50.0833614203178,52.019270344665,77.6106146179402,12.5275581395349,73.061,-28157.0,4.844,37.3,64.426
West Bank and Gaza,2006,2.55525867519272,1.75404405063882,3406334.0,44.826607616794,49.9794792784607,-0.996556103477076,3.9,2.60423500717265,71.915,26.724,90.2256180749112,50.0205207215393,52.5691573760333,77.4817774086379,12.5814451827243,73.276,-23450.0,4.721,36.7,58.657
West Bank and Gaza,2007,2.55525196026943,1.7474507695707,3494496.0,44.1803437094569,50.0300131854628,3.78828152085981,3.675,2.65728156527977,72.153,26.509,88.1029650271806,49.9699868145373,53.1623747252633,77.6293853820598,12.2639368770764,73.491,-20334.0,4.614,35.855,50.182
West Bank and Gaza,2008,2.75135880229092,1.94457787645159,3591977.0,43.5398273769149,50.0757108831457,7.42918225547835,3.566,2.70958041187838,72.413,26.296,86.044504894316,49.9242891168544,53.7505922112067,77.9329568106312,12.4512292358804,73.704,-23981.0,4.497,33.45,50.892
West Bank and Gaza,2009,2.66795074941001,1.8316298879413,3689099.0,42.9546689001738,50.1238764729059,8.59349087893864,3.554,2.76295212748224,72.608,26.077,84.2218172902192,49.8761235270941,54.2823789723439,71.3870431893688,11.0963455149502,73.923,-25908.0,4.412,33.406,52.167
West Bank and Gaza,2010,2.59703221798976,1.72657767139904,3786161.0,42.4432116200325,50.169968744671,5.77736205629419,3.484,2.81611150325704,73.004,25.851,82.6795234901596,49.830031255329,54.7406768767105,62.2757475083056,7.25913621262459,74.149,-26350.0,4.383,33.727,54.871
West Bank and Gaza,2011,2.52518683079236,1.62371533098016,3882986.0,42.003285675022,50.2122861376605,9.60080848913594,3.459,2.87016470819054,73.243,25.619,81.4008136203865,49.7877138623395,55.1265496167875,64.3249833887043,7.34823920265781,74.381,-26662.0,4.274,33.382,54.979
West Bank and Gaza,2012,2.46768715003228,1.53433652762917,3979998.0,41.6140774697723,50.2543345525387,6.09645656326154,3.436,2.92666797477439,73.466,25.381,80.3125298727799,49.7456654474613,55.4592545554533,66.5519435215947,7.94397009966777,74.619,-26918.0,4.16,32.894,55.263
West Bank and Gaza,2013,2.40084831983677,1.43486865365194,4076708.0,41.2521130161797,50.2948952566253,4.69856986552234,3.309,2.98005929290386,74.029,25.137,79.3148510374574,49.7051047433747,55.7678276909165,68.8420431893688,10.2340697674419,74.863,-26976.0,4.076,32.521,53.427
West Bank and Gaza,2014,2.3440772109436,1.34459977611893,4173398.0,40.9187064095454,50.3396829897176,-0.157866650855297,3.829,3.03933968797216,72.622,24.887,78.437730615079,49.6603170102824,56.0419539024825,69.8431063122924,9.87632890365449,75.113,-27076.0,4.04,32.477,53.006
West Bank and Gaza,2015,2.29048005844149,1.26051506281894,4270092.0,40.6313275380364,50.3769601896688,3.72129967114788,3.304,3.10341125271999,74.406,24.632,77.7295888000306,49.6230398103312,56.2652612092436,71.4953156146179,9.51857142857143,75.368,-22904.0,4.046,32.726,53.807
West Bank and Gaza,2016,2.24610527580178,1.18499266745454,4367088.0,40.3568751077528,50.4003355250533,8.86461881995935,3.302,3.16549437421526,74.554,24.372,77.0612399794359,49.5996644749467,56.4776305180319,72.1624916943522,9.70401993355482,75.628,-22774.0,3.935,31.921,50.455
West Bank and Gaza,2017,1.98868634871278,0.891213640520002,4454805.0,40.1367043849574,50.3958574183758,1.41936756294787,3.26,3.22919012160636,74.833,24.106,76.5720455389528,49.6041425816242,56.6341054934363,71.3877906976744,9.69343853820598,75.894,-25452.0,3.807,30.973,48.274
West Bank and Gaza,2018,2.5330114844554,1.40670467907508,4569087.0,39.9682221366498,50.366862436585,1.22707737782703,3.317,3.29473453227432,74.793,23.836,76.2516852372255,49.6331375634149,56.7370433310759,71.2277242524917,9.0184219269103,76.164,-25137.0,3.712,30.126,46.596
