country name,year,population growth,rural population growth,"population, total",population ages 0-14,"population, female",gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,"population, male",population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
Timor-Leste,1991,1.90094183400359,1.4285035417947,772655.0,42.3676528543445,48.1330578533634,10.7142858225567,18.434,2.18997988107248,44.985,78.785,80.3675725644174,51.8669421466365,55.442367264583,22.1923335574983,8.06993947545393,21.215,-7212.0,5.835,41.756,64.731
Timor-Leste,1992,1.42000381366865,1.0066845337153,783705.0,42.5398587478707,48.1773859998324,10.4595237465982,17.472,2.26494663170453,46.276,78.46,81.1749828928631,51.8226140001676,55.1951946204248,22.1923335574983,8.06993947545393,21.54,-7769.0,5.867,41.571,68.714
Timor-Leste,1993,1.45345725121398,1.03577069498823,795179.0,42.7395952737715,48.2201313064788,10.2047619410389,16.774,2.35053846332809,47.254,78.133,82.1165191740413,51.7798686935212,54.9098662629004,22.5285810356422,8.40618695359785,21.867,-7759.0,5.879,41.196,70.42
Timor-Leste,1994,1.48989146722895,1.06417620448536,807115.0,42.9359155361476,48.2605539655154,7.12283493228416,16.121,2.44804175863524,48.252,77.801,83.0964987500397,51.7394460344846,54.6160427052172,22.8648285137861,8.74243443174176,22.199,-7986.0,5.912,40.913,68.164
Timor-Leste,1995,1.48938308476044,1.05785555376627,819226.0,43.0872207957394,48.2997099566202,6.68126290152695,16.323,2.55558451244499,48.024,77.466,83.9683993999659,51.7002900433798,54.3571946918156,22.8648285137861,8.74243443174176,22.534,-7916.0,5.936,40.638,67.521
Timor-Leste,1996,1.45934567888559,1.02073776421998,831269.0,43.1705621164749,48.3390322107049,7.98218284327299,15.81,2.6704953510837,48.816,77.127,84.6415093501434,51.6609677892951,54.1589425324414,22.9993275050437,8.74243443174176,22.873,-8429.0,5.941,40.247,66.801
Timor-Leste,1997,1.44179350695245,0.997298541618369,843341.0,43.1959314203863,48.3787894481484,3.99999999999984,15.372,2.7890853166157,49.517,76.785,85.1338328236717,51.6212105518516,54.014983262998,23.0665770006725,8.54068594485541,23.215,-8625.0,5.955,39.892,64.806
Timor-Leste,1998,1.42083332097339,0.969252838374082,855409.0,43.1761629956179,48.4184057801874,-2.0,15.703,2.90474912892597,49.123,76.439,85.4629695877753,51.5815942198126,53.9190878754561,22.9320780094149,8.40618695359785,23.561,-8572.0,5.963,39.611,63.272
Timor-Leste,1999,1.30543333873511,0.847793738389564,866649.0,43.1247829282674,48.4894518609747,-35.4524361948956,17.983,3.00704206662674,45.701,76.09,85.6383662348345,51.5105481390253,53.8681750051059,22.6630800268998,8.06993947545393,23.91,-8157.0,5.97,39.408,61.966
Timor-Leste,2000,1.34224818594807,0.877351577009643,878360.0,43.0845798332004,48.5655385672565,58.0781077761976,10.187,3.0985035170679,58.568,75.737,85.8152847647375,51.4344614327435,53.8169166497317,22.6630800268998,8.06993947545393,24.263,-12665.0,5.98,39.095,60.364
