country name,year,population growth,rural population growth,"population, total",population ages 0-14,"population, female",gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,"population, male",population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
Croatia,1992,-2.44385513691215,-2.91987649793769,4575818.0,19.1621194163542,51.9948634863386,-11.7132904577232,11.3,12.6590009297002,71.2414634146342,48.412,46.6730090735096,48.0051365136614,68.1788796539456,42.9976748345555,21.6776962976212,51.588,-34344.0,1.48,10.3,21.962
Croatia,1993,0.537147004460399,0.0609227788798869,4600463.0,18.7775859811441,51.998892963106,-8.02558205873868,11.1,13.0130555603374,71.5224390243903,48.182,46.6074623336412,48.001107036894,68.2093584585185,40.6367376140225,18.99481309247,51.818,29470.0,1.52,10.6,20.665
Croatia,1994,1.11454431106051,0.636068605904098,4652024.0,18.3547395846248,51.9970527310895,5.87047473795086,10.6,13.3412374566222,71.8034146341463,47.952,46.4042712555704,48.0029472689105,68.3040229587531,41.3521731353962,19.7460203899124,52.048,27267.0,1.47,10.4,20.124
Croatia,1995,-0.690119513541903,-1.17301361412086,4620030.0,18.0379958810925,51.9934579682034,6.7584771955529,10.9,13.7941482390631,72.0843902439024,47.721,46.6967255407819,48.0065420317966,68.1678558798444,41.709890896083,19.9785369343588,52.279,-52246.0,1.58,10.9,19.881
Croatia,1996,-1.37154005901268,-1.85469237157248,4557097.0,17.8585489495555,51.9853696568331,6.04726830863522,11.1,14.2697733180894,72.3653658536585,47.491,47.336838477351,48.0146303431669,67.871677732355,34.5659163987138,17.6134333690604,52.509,-48626.0,1.67,11.8,21.056
Croatia,1997,-0.487835515074698,-0.973295885654799,4534920.0,17.7173424516953,51.9744280373421,6.16938090310968,11.5,14.6448725928591,72.4951219512195,47.261,47.8463439896535,48.0255719626579,67.6377849554456,34.6730975348339,17.5598428010004,52.739,-53064.0,1.69,12.2,20.566
Croatia,1998,-0.061431194309139,-0.547161082163224,4532135.0,17.5590418959931,51.9629895889662,2.2469758094151,11.5,15.0009790914353,72.3170731707317,47.032,48.2799934957668,48.0370104110338,67.4399790125715,36.6302986943302,19.4777320693972,52.968,-48299.0,1.45,10.4,17.298
Croatia,1999,-0.432031162225091,-0.922255413969462,4512597.0,17.3804846515852,51.9501703443505,-0.855873169636425,11.5,15.342986353418,72.6419512195122,46.802,48.6402305199842,48.0498296556495,67.2765289949969,36.3441244857807,19.1021284206761,53.198,-48578.0,1.38,10.0,16.538
Croatia,2000,-0.986434858645568,-1.4790761519012,4468302.0,17.198138963872,51.9397471859791,2.95627461433136,11.2,15.6593126337548,72.8078048780488,46.572,48.9368467787417,48.0602528140209,67.1425484023732,20.9078552010302,15.0593790241809,53.428,-50791.0,1.39,9.8,16.181
Croatia,2001,-3.8476707266781,-4.30825404263181,4299642.0,16.9838125357935,51.9347260707442,3.12086446001076,11.2,16.0010220204808,74.5129268292683,46.358,49.2199657667838,48.0652739292558,67.0151654437257,21.0688224352554,15.2561167549006,53.642,-17581.0,1.46,9.2,16.694
Croatia,2002,0.0588712912047699,-0.304190615331575,4302174.0,16.7214920535813,51.943688742254,5.820577751174,11.4,16.3630943000001,74.7173170731707,46.19,49.4424100446781,48.056311257746,66.9154136464186,21.1224781799971,15.3455429961368,53.81,-12562.0,1.42,9.0,16.177
Croatia,2003,0.0284699231131846,-0.338085345348098,4303399.0,16.4560347095254,51.9573983336607,5.59963357166606,11.8,16.6671355305378,74.6139024390244,46.021,49.5286098533796,48.0426016663393,66.8768297599368,21.3708812808234,15.4384961761132,53.979,-8641.0,1.41,8.9,15.281
Croatia,2004,0.0279042785156658,-0.337813638807788,4304600.0,16.2115070836193,51.9543133546293,4.17994854019162,11.2,16.9499026635309,75.520243902439,45.853,49.614199408161,48.0456866453707,66.8385902528498,21.0135086841541,15.1347294689443,54.147,-5673.0,1.43,9.1,14.826
