"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","57.1894762579778","56.2873899888089","55.7543631344202","55.5279768573297","55.4661689312908","55.5362559755821","55.7310853655427","55.9939409453418","56.316723786597","56.7235782772791","57.2214559274813","57.8391943909712","58.5874150345008","59.4243701188382","60.3159740284762","61.221245139512","62.0305117322015","62.6625439216592","63.1656621083437","63.6264292691895","64.0062038986339","64.2632674376939","64.4096344752067","64.4216927440186","64.3958839663887","64.3913066895847","64.3862527205097","64.3866140157895","64.3714929043684","64.5147448003466","64.5084295690882","64.2152627028306","63.6988859337311","63.0866470882609","62.7150206878677","62.6088956539941","62.7364800857659","62.9560300305418","63.3362939990951","63.9086508950763","64.5793852643564","65.193413702101","65.6856054869604","66.1246389732588","66.6142677761242","67.2221946688165","67.9829917719494","68.8798155780093","69.768688373599","70.4800009038147","70.9527807222995","71.1791547258006","71.1757661407464","71.0111516242445","70.7031127990459","70.271762789894","69.752492447009","69.1857438453799","68.6303967774421","68.0822779159987","67.5968356528308","67.1013212988156","66.5425915803842","65.956615300089",
"American Samoa","ASM","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","49.2606048201402","49.4471560912442","49.708082026538","49.8551807904326","49.9073194990732","49.9540823020073","49.9406880189798","49.8663706262078","49.8385360602799","49.9208157904902","50.325567390568","51.0956727393666","51.9675589176607","52.7964766542538","53.4930420997005","53.9644684086824","54.3353188033031","54.7980635320645","55.3026854802003","55.8265582655827","56.280876184558","56.5209559265042","56.6830680173661","56.8767428890128","57.0791706950263","57.2676973990382","57.4326174062368","57.5354609929078","57.5556990636099","57.4837406494861","57.3011748029467","57.0934908268409","56.9191081628893","56.7584881486227","56.6153725674459","56.512661379918","56.4425691514299","56.4141200683585","56.4272705962964","56.4549833534037","56.5536189276214","56.7810956561196","57.1161408721489","57.5032432242909","57.9811214426599","58.5901523202267","59.2843516554048","60.0118525967962","60.7217838268298","61.3113916660585","61.88716024863","62.5178561490084","63.0575755303996","63.5265563077157","63.9358124339387","64.2943540520504","64.6025071405903","64.8783442705704","65.1564429806505","65.4229378626083","65.6789221479683","65.9104897564407","65.8072724837608","65.4445669043388",
"Antigua and Barbuda","ATG","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","56.2982271401198","56.2243943901402","56.0155043962682","55.7460128186019","55.1758433469747","54.421115008248","53.7810365987979","53.1990850925726","52.6867687451629","52.2729303821979","52.3439108313972","52.8127562375542","53.2913524200044","53.8284254719474","54.4614343110274","55.2104370899978","56.017215204799","56.8133370576734","57.5919144573019","58.3104916311891","58.9975766546225","59.7127401064568","60.4128202169398","61.0543117208058","61.5843725221654","61.8659104130308","61.9333440953317","61.9262046185066","61.8277801040857","61.6213768115942","61.3342876286776","61.4524630504458","62.0166034580583","62.5520658258188","63.0220023732254","63.4408451885184","63.8067545799547","64.2139665177083","64.6789230407646","65.1468384584844","65.5387131266117","65.8969628684983","66.3324693109014","66.7932928452176","67.2538500227529","67.7754480732554","68.2687580475243","68.6838456205223","69.051010060729","69.3709780667767","69.7122900382505","70.0568131964552","70.3790619601708","70.6501007532246","70.8351159407889","71.0071675073002","71.1382628513548","71.1772296652224","71.2012106032143","71.1746321811631","71.0366829449601","70.8449243971791","70.6304485412711","70.4212482105327",
"Australia","AUS","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","60.3566879181118","60.3027604065295","60.4097923018923","60.5450314221683","60.6702191996118","60.8346960579442","61.0317527120767","61.2725940546326","61.5336281539154","61.7430787299643","61.916493266539","62.0829580135622","62.2257666568874","62.4088372645728","62.6681685411796","62.9490414701937","63.2372160962574","63.5291454155175","63.7969250708514","64.0292860405858","64.2149728159715","64.3692703000814","64.5264552322752","64.7145461395396","64.9311771396605","65.1661195114531","65.4145816272691","65.6433494853171","65.8038326086669","65.9018306466659","65.9333021743812","65.890440387177","65.8192484784694","65.7512328285552","65.7132950046486","65.7209299651799","65.7723879645377","65.8577649778716","65.9551961556668","66.0673513223528","66.1871221872117","66.302226470192","66.4262251940739","66.5477743813672","66.6538660559844","66.7497689501834","66.8289925908531","66.891590492476","66.9427092115801","66.944562463495","66.8751845685479","66.7315387849303","66.5225080240828","66.3044302691886","66.1068128995201","65.9075921820972","65.7059449986298","65.5229717734878","65.3449462508572","65.1684138932629","64.9793378204494","64.7862016623254","64.6190771265231","64.4579668417211",
"Austria","AUT","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","65.797393628693","65.1367509788696","64.6221757748441","64.1878402957194","63.66522315878","63.1235606607347","62.6041492095908","62.1022232877807","61.6447341111107","61.2393572260389","60.9609893313463","60.7977729806185","60.702158071675","60.6826481636713","60.685530170313","60.7226936017839","60.924580103258","61.2300865605151","61.5716447772995","61.9586950904815","62.4472929392381","63.1111306174272","63.8511060008293","64.6063369882744","65.1753684747133","65.3915063097617","65.3972235144654","65.2988333857518","65.1228502327391","64.9567506231864","64.8383439178908","64.7424166915268","64.6816571076333","64.6271204946637","64.5535460858734","64.5095462651003","64.559358316041","64.697308513932","64.8638975646359","65.0692106628154","65.3047507729697","65.5574115690238","65.8201716625791","66.0538431925105","66.0591316670704","65.8459188454735","65.6680405087141","65.6270350935091","65.675186687469","65.7029713145266","65.8135701362607","65.9521401110537","65.9355762931299","65.8337980818912","65.7292598571707","65.6418473619855","65.5366491101012","65.4061411528439","65.2704603680184","65.1174320696305","64.9300524395374","64.6566525523279","64.3062107654443","63.9255069473619",
"Azerbaijan","AZE","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","56.2667402602698","54.7433455490179","53.5452136886517","52.6945768120046","52.0905970977589","51.6972833302629","51.4592779053658","51.3658681608722","51.4334959090711","51.6570899337062","52.0313940614242","52.5466733305796","53.2013246588017","53.9898355740706","54.8854859351312","55.8640850395238","56.8884787966477","57.8670208582849","58.7346508699979","59.5234838397196","60.2674767023119","60.9594128684702","61.4861356547942","61.8754122715106","62.1326832337302","62.2707325573953","62.3302146557007","62.2784894242599","62.1288006806095","61.7874322104218","61.4864596882932","61.3768932911162","61.2839901101271","61.177984892917","61.1913688879249","61.4071143960883","61.7901907280901","62.3062436115915","62.9360139253605","63.6145437640396","64.3060812196884","65.0304864419849","65.7608150392858","66.495120673044","67.2398675013601","68.0117514498378","68.7979268720045","69.5600726042137","70.2839849036499","70.9070011656832","71.3704721817388","71.6404404312867","71.6922523042817","71.5722982500607","71.349452747056","71.0703348458881","70.7694857101186","70.5323575388992","70.3715007509057","70.2042348418436","70.1101824948582","70.0851627294035","70.0210101469795","69.9414851363296",
"Burundi","BDI","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","52.8892335401241","52.8580966477332","52.7938772577142","52.562909575909","52.53684165016","52.6336055292637","52.7707913691858","52.8863654271871","52.9145181069053","52.8433179749745","52.7565723262721","52.7431475147441","52.1476306155454","51.634801260818","51.8217786984328","51.871437940855","51.7938580095674","51.822770136987","51.9279472658297","51.801029200082","52.2242133300874","52.4753709421652","52.0837605139724","51.7700331759204","51.3759227265747","50.9150767903413","50.390497941915","50.0703953946175","49.7634180053078","49.3757608626615","49.0845627460193","48.8756447055914","48.9717907634663","46.926461569901","46.7977279917912","48.8122468277598","48.3413110499481","48.0410321605666","48.5941121493803","49.2896799321356","49.7657063411216","50.3128691488807","50.8337596029202","51.3368590607421","51.9008254160841","52.2938498578772","52.5044297667952","52.6329205909687","52.8411323023017","53.0617513078246","53.0189472131715","52.7424571301581","52.4325476310336","52.1096341118369","51.7927210915273","51.1532066786152","50.4366147923505","50.1586537755934","50.306941738325","50.687385462231","51.0493525973095","51.46671525757","51.9822844505406","52.5917611095924",
"Belgium","BEL","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","63.8064243255035","63.5114304669537","63.2857694405227","63.0961767268761","62.8692190937834","62.6115482176435","62.3715014144663","62.1647519735188","62.0510991966337","61.9947008268307","61.952949873429","61.9356685349211","61.9523627879566","62.0320988501401","62.2024148279033","62.4267115927059","62.6896931099831","62.9288331508706","63.1416593428734","63.384266459654","63.692462668089","64.1190947658328","64.6198016608341","65.139054001504","65.5232430434668","65.6469597011744","65.6368909184657","65.5907763160637","65.4692305985767","65.2899794244373","65.0627145427742","64.8140238865276","64.6032705226016","64.4414685100146","64.3124980447911","64.1772191764561","64.0382924632103","63.9112553612097","63.8181771914385","63.7624627066208","63.7219346931297","63.7101284523637","63.7372849471334","63.7845073767675","63.8257918549918","63.9176141799477","64.1102343825848","64.3090249416925","64.3941737591847","64.3631149250699","64.2850302956092","64.1280707438326","63.9215083454282","63.73168658809","63.540176761584","63.3812835998228","63.2453947154352","63.0899757605382","62.9242713031663","62.7636328723392","62.6570973118323","62.5525380474629","62.4004812918565","62.2472649598396",
"Benin","BEN","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","56.4147366228522","56.2797744695242","56.0648791487484","55.7551473011822","55.2939100392343","54.8317572489908","54.4679520850328","54.1220074262082","53.7969337599074","53.4879788864016","53.1974471871362","52.9249925322685","52.6731431303401","52.449758274429","52.2581820404165","52.0977648734809","51.9767498640223","51.8907269999818","51.8281025935678","51.7744164375499","51.7114844156551","51.6381225393976","51.5616668258703","51.4949732555941","51.4396392348345","51.3926405860206","51.3571418709128","51.3325687967683","51.3144638724059","51.3145007586582","51.3309692952312","51.3528201227309","51.3851457625002","51.8957157234117","52.0894334972333","51.7210352306727","51.6279644737079","51.6908486412527","51.8145353195348","51.9587312303733","52.1172416020635","52.2827899658279","52.4447272977397","52.5905555167948","52.7125658583974","52.8938271689278","53.0221318348009","53.0661587241385","53.1596977737748","53.3162016549158","53.4827059189497","53.6026240046849","53.7001614330046","53.781799384131","53.8722979320323","53.9526227702598","54.0074269822157","54.0647982868498","54.1430419655818","54.2452827883334","54.3626483144859","54.5025314527844","54.6556282376606","54.8070744566532",
"Burkina Faso","BFA","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","57.2403266765554","57.2222458269662","57.1466713071353","56.9357311015678","56.6159674379286","56.2992099893891","56.0032155761837","55.7202607831379","55.4512077244859","55.1985709131243","54.9676212141969","54.7456011818164","54.5320311760275","54.3287233214841","54.1317091327668","53.9335012547554","53.7308250077785","53.5286946029512","53.3092016672969","53.0711230429225","52.8372772104705","52.6071395075555","52.3802551809517","52.1703673262607","51.9609621479114","51.7295534684511","51.4800405426851","51.2325743768136","51.0144330107639","50.8379500213086","50.7025719614898","50.5845460548143","50.5020884075457","50.4898347528084","50.5361244757601","50.6151210070612","50.699898810702","50.7994580764201","50.9545145817648","51.16037560962","51.3888785274023","51.6298080325146","51.8663425795102","52.0700171748945","52.231656348117","52.3519318890726","52.4139939278621","52.4121368574549","52.3598664861069","52.2900201201117","52.2245405073983","52.1777356352619","52.1645044632533","52.1830069821973","52.2405451578871","52.3376644072839","52.4767861295518","52.6580840693276","52.8677548932115","53.1049242291923","53.391030351699","53.730505160241","54.0976404723258","54.4840382927152",
