"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","10.5482331974652","10.1992982223108","9.84776960581175","9.51267708769465","9.23803394205484","9.04076501380817","8.91720965734301","8.86889251506749","8.87291423425499","8.90126199940979","8.94552290264784","8.99208691485645","9.02874953540386","9.05265802905379","9.06907433380084","9.07481711501111","9.06718132009725","9.02785140436249","8.93623966399584","8.8368985521848","8.72589092985781","8.54913934162179","8.34866593057258","8.1887140346434","8.05453092587959","7.93429642365434","7.85144291794221","7.82514968284745","7.86220788162211","7.95086028639826","8.18853739805984","8.58922663691879","9.33528952724435","10.3672149574938","11.3081713142747","12.0732836419305","12.6410938233568","13.142083162173","13.550711445596","13.8546271219378","14.1825338563865","14.6464486734104","15.1865611067557","15.7136239871014","16.1405351668963","16.4198379101192","16.4955225724411","16.2693311841517","15.7694455760252","15.191943780981","14.7600804973393","14.5816103361453","14.6062926488551","14.7317450336068","14.9399666086462","15.2840677790439","15.7766323457132","16.3733880053971","17.0312837756074","17.7685896290692","18.4507432673446","19.0708022720632","19.8094073877802","20.7846838314889",
"American Samoa","ASM","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","5.40874035989717","5.24749528816586","5.01000095247166","4.85098578633654","4.78972996901284","4.75823705605477","4.76624668435013","4.83961733258301","4.91586163913992","4.9291528489599","4.90331995622036","4.86888731396173","4.83681777409784","4.8375159792774","4.84315526972044","4.84004852819105","4.85809889701326","4.91133152990682","5","5.06938544321722","5.07492070436399","5.10332529109409","5.16401265886372","5.22592752995525","5.29349379812791","5.33227218463987","5.34623217922607","5.36551555428711","5.42523144515927","5.49803506650544","5.57103064066852","5.64137486111609","5.71809911840118","5.77724221036323","5.80830239622005","5.7943677818591","5.74164232392081","5.67635541689217","5.60207461101044","5.54805449858844","5.61263145134406","5.77682636355414","5.94923002887392","6.1349509023753","6.30265959041708","6.40945117391954","6.46950092421442","6.51805617476594","6.53515277365767","6.5150930515568","6.58172205886721","6.74057122477487","6.93296739357418","7.18618618618619","7.46901796806351","7.78655884334987","8.14927410348679","8.53915615266023","8.95293478608173","9.39206762028609","9.87609329446064","10.42519365423","11.0747615276008","11.7842063021251",
"Antigua and Barbuda","ATG","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","6.69573138990109","6.9074940701327","7.23786546458843","7.62765220676195","8.03963376395334","8.41657012242853","8.71098626716604","8.94627264534974","9.12515826205108","9.25534845285098","9.47781466948385","9.85592665356909","10.3183736095129","10.8236397198863","11.3290900107536","11.7959922950867","12.2245227898006","12.6124113277104","12.9674919622984","13.3017847485127","13.6200239648516","13.9243163806225","14.1947507376922","14.4444728303911","14.6448917584504","14.8121935190334","14.967071935157","15.0501842205565","15.059087776615","15.0062889852915","14.8787855317171","14.6029471960704","14.1834239808393","13.7432232027812","13.3230586840545","12.9202312138728","12.5157856756269","12.1082151105246","11.7279711575604","11.4169514265948","11.176760216642","10.9967017939023","10.8429217075529","10.6904706520896","10.5450530203514","10.4207893066497","10.3205386219767","10.2452404001291","10.1991360236013","10.1970570518888","10.272989718569","10.4194992538551","10.5941256095373","10.7917369986335","11.0509260730057","11.393518591244","11.837928673679","12.3243026165395","12.7717349615697","13.2463056440913","13.7868762899114","14.3578196545419","14.9903637677668","15.7248931223281",
"Australia","AUS","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","14.0070005363635","14.0162279453858","14.0134016385109","13.9963399797068","13.9512031538755","13.8872261735096","13.8068939776957","13.7114220262896","13.5932557780871","13.4789534508428","13.4029689118637","13.3730708286038","13.4210084685663","13.5166515424675","13.6109849803286","13.7522298966307","13.9387964817866","14.1184531337844","14.3186942659251","14.5484575818838","14.7675723691086","14.9406248823103","15.0697784537363","15.1815362001417","15.3161613847589","15.5009607392811","15.7371970085481","15.9678476394874","16.1699454618753","16.353393303479","16.5698561148684","16.8535852894897","17.1461732193899","17.4246016736335","17.6627767279636","17.8542034136816","18.0225634473405","18.1674225865373","18.2951720338922","18.3920832777717","18.4896978790849","18.6171811479961","18.7405985799545","18.8686785151093","19.0123595462878","19.159304813826","19.3026624392002","19.4343287015552","19.5664454537468","19.7828797714993","20.1346444514639","20.5936099159582","21.1020217244563","21.5991134302426","22.0775802760236","22.5537768338489","23.0163838801032","23.4569587552335","23.9032488492344","24.3646410073726","24.8887304209774","25.4684732899026","26.0361074285144","26.6023636937073",
"Austria","AUT","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","18.5727343460821","19.0339325506909","19.4556145638281","19.819451537789","20.2750709757584","20.7408511634992","21.1975628478635","21.6682430819345","22.1040863820602","22.5030433056192","22.8253611982888","23.0815267901247","23.2779853375505","23.4404078466995","23.683468845311","23.9826978395955","24.1329723182854","24.2096534597089","24.2713788209934","24.2568623551547","23.9627198159101","23.230502942405","22.3652026248166","21.5466820838188","21.0251364851423","20.967344812212","21.1588864226885","21.4569434907145","21.7716739569445","21.9991205246397","22.1263096504989","22.1574083275365","22.1294528795598","22.1742689761672","22.3354157286508","22.5403257198224","22.6986659351178","22.8027807571426","22.8669488740611","22.8614137768417","22.8203816552093","22.7844441842084","22.7125461839199","22.6769163859273","23.0816311192414","23.8808092082841","24.6506156152501","25.1961997698313","25.5726865422357","25.9507999275216","26.1116629698719","26.1908751299165","26.5316092352517","26.9562617371508","27.2849972071127","27.4275693774981","27.529654425897","27.7627365472714","28.0624590209171","28.4044684622818","28.818957573139","29.379140722512","30.0950632032255","30.8911604328457",
"Azerbaijan","AZE","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","8.71323617958033","8.73366183118453","8.73477278615184","8.71279821856298","8.67969226858838","8.63891592815962","8.59168396477826","8.53916236676741","8.48011882490883","8.40032593857257","8.30440408795707","8.20220144902433","8.09361927937137","7.97565107460646","7.84698679818573","7.70522775745816","7.78956803064579","8.11590691875555","8.48790387499441","8.58877622225009","8.37286439460581","8.10564581887851","7.8386594293485","7.62376795551053","7.44579732914375","7.27763584012606","7.12395376056348","7.01909393679974","7.00185712356115","7.09805775500913","7.23809275919023","7.3779261689932","7.58588969171946","7.88031785570997","8.1399455024766","8.28676701801268","8.35133341015801","8.37165549458934","8.38638368897956","8.48514840228415","8.69288598773544","8.94258161322466","9.20386472229111","9.42482300804031","9.52940997606544","9.48950999056527","9.31539271036253","9.0050622541957","8.59065142089486","8.20258104303577","7.9057139814316","7.69110937027146","7.58723627550295","7.58777116608465","7.67342159886678","7.82866417623272","8.04647699536416","8.31243057833054","8.62374765477201","8.9999538220457","9.33781750470874","9.6838788705557","10.2397932838561","10.9631569514183",
"Burundi","BDI","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","6.11058020477816","6.12813446609273","6.15925202314607","6.22503669818728","6.25411291027776","6.24906682493729","6.23771003367775","6.23322361130493","6.23943914948044","6.2613414870616","6.28315040707341","6.28953813030481","6.37795292689521","6.45667776259837","6.43204914201776","6.42525055316933","6.43437624804712","6.4199447569275","6.38099768239735","6.37228207699601","6.26255743583996","6.16614441807748","6.16625560821219","6.15458558052033","6.15317136211326","6.15954051716236","6.16845370097299","6.1296250961945","6.06047676268191","5.98366663574667","5.88530246471048","5.76970323867732","5.60846868227846","5.76477781549177","5.6979178380977","5.32844180134811","5.264688209409","5.2240854631738","5.11577921124069","5.00423869215907","4.92379553530658","4.84477783474257","4.77677828993996","4.71487228624712","4.64687349993152","4.59163276099731","4.55006966777733","4.51428869442668","4.47395504019575","4.43387461164558","4.40883651794272","4.39904594006015","4.39495721421985","4.39874289622628","4.39301112202895","4.46788572127357","4.61896393180966","4.73199743570865","4.80173091205831","4.84171850577836","4.8545091814688","4.8334292634048","4.79641866446854","4.75730589766622",
"Belgium","BEL","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","18.6310260818064","18.9043594498012","19.2005125711259","19.4169175345057","19.6652261516854","19.9724797132075","20.2978623819856","20.6381656921324","20.8830473282624","21.0726386317085","21.2728413509347","21.4448020074413","21.6093108324704","21.7578621440327","21.8600116497932","21.924263598323","21.9320000921559","21.9901977972685","22.0983544736398","22.1733395086498","22.0946011813583","21.7329748203402","21.193818677957","20.6019583859302","20.258055446535","20.3839095944149","20.7240205697161","21.0816600569092","21.4911076011982","21.9037339671103","22.319448045185","22.7347749193227","23.1035549769093","23.4317838239913","23.7610592051482","24.1481362934158","24.5527336596821","24.9227139044536","25.2202453134067","25.4432626358395","25.6162865751909","25.7513730886487","25.8691277783157","25.9858686550829","26.1135818693091","26.1448984215408","25.9958175131628","25.8248160777571","25.8150555839238","25.9484438494709","26.1174541157848","26.4456365614889","26.8945274984493","27.3006671954104","27.7188239891628","28.1027478424825","28.445270611272","28.8154246007175","29.2177432143905","29.6531173148105","30.0124258962394","30.3891217831527","30.9537673492771","31.6084640201701",
"Benin","BEN","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","10.7324394049292","10.5559338638458","10.407739068279","10.2910139639849","10.2143053645117","10.1348262397794","10.0328678566889","9.93509742021866","9.84061722887989","9.74850871959289","9.65497206959039","9.56156183885356","9.46930121451135","9.37405190389737","9.27151105810672","9.16259724816117","9.04940560621603","8.93197154459187","8.81295361742452","8.69111180987095","8.56475006992448","8.43627494987581","8.30807014478404","8.18172890427438","8.05526083944433","7.92947079445091","7.80639217938853","7.68575079893722","7.5687175636021","7.45291732238206","7.33808619028162","7.22518528289808","7.11371704907021","6.90830479048099","6.76525098121172","6.73872764363066","6.67794655822125","6.59966045225209","6.51886874711946","6.44121427354707","6.36749124837319","6.29734421982302","6.22947164562574","6.16704794302595","6.11596333658432","6.06766644192527","6.03545583107547","6.02233161349391","6.01211823968775","5.99938171512061","5.98647073474471","5.97364893534297","5.94896162671284","5.90439655095861","5.81716517571397","5.7523078698165","5.73791364768134","5.72622787881504","5.71850970797997","5.71521477178203","5.69915854053628","5.66077163999195","5.62262465821185","5.61132157984381",
"Burkina Faso","BFA","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","4.6023015147368","4.69197175279603","4.78429506533145","4.89022460535756","5.008764554644","5.12989679338318","5.25331337448138","5.38018418758295","5.50777643050946","5.63492244725596","5.76031824377167","5.8864136057941","6.01099375588672","6.12958885013902","6.24520665971869","6.3595839433365","6.47195498242689","6.57339427129831","6.66433184761853","6.74908089514945","6.82070591688151","6.88016194882037","6.9292185056768","6.9632738850399","6.98626409888271","7.00213656707782","7.00932765700567","7.00457489075653","6.98250504602254","6.94233165578039","6.88800587617641","6.83018114364631","6.76252082679479","6.67282718412272","6.56520803865747","6.4493602968949","6.33309007656519","6.21260867624431","6.08122518730584","5.94652906269123","5.81839189895563","5.69839185008602","5.58879374923984","5.49329833381745","5.40984875780011","5.3381858160397","5.28203469760249","5.24430421431905","5.22837452574072","5.22906534572039","5.23698585462312","5.2439735251401","5.23663976960904","5.18346018739541","5.09797937653754","5.02475085547221","4.96676543317759","4.92030375609142","4.88871967055035","4.86803220513437","4.83275462095457","4.77346093088212","4.71390468199842","4.67588536259295",
"Bangladesh","BGD","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","5.49783565008396","5.49749581073558","5.51720367119029","5.56087987356972","5.62598264412396","5.69520289936341","5.7694961977916","5.85257420102746","5.93597993391047","6.02015080410548","6.08698238651304","6.00903302728802","5.95193770637455","6.04102563738353","6.12204404436946","6.20624336487798","6.30590685081169","6.41043653612057","6.50794133346599","6.59520568958635","6.66938987957652","6.72190681259081","6.74854262993314","6.75324078022796","6.74695139584323","6.73836681312557","6.72337099871476","6.69612741168439","6.65122743751571","6.58531683680016","6.5144835446619","6.45053014934728","6.39715285751331","6.34605633128471","6.28965827709276","6.24486853852715","6.20319369777818","6.17724621602039","6.20590836650693","6.2901492845147","6.38198003761757","6.45978325144032","6.54272760924309","6.62941411674599","6.71038901552974","6.78506477330003","6.86966126591625","6.94492193079307","7.01925437963271","7.09080282113248","7.15254875744018","7.2184464254412","7.27672396489756","7.31051905482121","7.33048600161453","7.39688241566313","7.51458518746282","7.67188268672395","7.87968833015957","8.12526331280696","8.35938961376448","8.60472532361764","8.89062521762644","9.18687864780083",
"Bulgaria","BGR","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","11.0471364580688","11.333045940245","11.5819948686324","11.835305247253","12.1793075633494","12.5644535363228","12.9633638826114","13.3364785761446","13.7039957509687","14.09178070098","14.5082232042998","14.9300794861668","15.3243004997093","15.7621761977025","16.2486676122481","16.7390473501123","17.2050995937297","17.5903163314394","17.958882347509","18.3374589751642","18.5768676035919","18.6953196838622","18.7357509289412","18.7119325041106","18.7980534230548","19.0808457930802","19.5256103620606","20.015927352256","20.4809810158289","20.9739116327494","21.4643123982113","21.8915569388945","22.2940365805054","22.6881354744208","23.0336367330121","23.3368421278685","23.6040915703744","23.8449309094644","24.1189093547291","24.4855041082739","24.8452257971976","25.1288592834882","25.3445701923932","25.4761692477369","25.5820904167292","25.6960852712662","25.8484175247483","26.0591209318479","26.3245690635881","26.6836749668143","27.1871443485362","27.8995394297594","28.7235624759547","29.607941498129","30.5270486069313","31.3660910394956","32.1012839995823","32.7825397005712","33.5271747920843","34.3033174442334","34.9444078019658","35.2620933856678","35.1708619626712","35.000119576183",
"Bahrain","BHR","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","4.28211586901763","4.1675849605501","4.05621547845002","3.94329258219065","3.8129618703813","3.83334631562549","4.02511887632098","4.23867699642431","4.46063928266749","4.69482324904012","4.94372197886038","5.01590989030765","4.84974709907766","4.63157448072476","4.41673281160827","4.21052631578947","4.02012904398401","3.84629685698957","3.68804228582826","3.54394339463076","3.42061073449841","3.35599160261403","3.34664137732163","3.34699293603403","3.34571096357976","3.34689255757261","3.3469798424869","3.34652247724204","3.34918664452577","3.34697516106811","3.33724660556328","3.36","3.41941008134478","3.4841004535756","3.54601610759246","3.59471886363409","3.62427601069869","3.63959278317182","3.64168096016828","3.62803608605135","3.6087717492021","3.59279530935086","3.57877147455395","3.51226340787687","3.36443559688386","3.2069409130353","3.07486556904485","2.95314474591963","2.84253711519731","2.74877423239806","2.75860160462527","2.84164513824292","2.87899249461497","3.05786447131863","3.41793958429342","3.60813860968124","3.60321284252946","3.57842989145986","3.62465184391122","3.82959264665355","4.17898616500431","4.58231452258618","4.93781625475778","5.29356860698124",
"Bahamas, The","BHS","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","6.48171620508271","6.27672594853508","6.09773656626159","5.95311578398694","5.91339275166376","5.94435129035918","5.9864571850811","6.06435066449056","6.165383147354","6.27080181543116","6.31349556374202","6.3164933431805","6.36704119850187","6.45330436899567","6.54765688135039","6.63526682542333","6.7171777163123","6.7963547716824","6.85822908614788","6.90164546070615","6.94589697889201","7.02928211586902","7.14196006195839","7.25429866717493","7.36640408771556","7.44730709645503","7.47761108529747","7.46535232654382","7.403847323786","7.31576787912303","7.26981157289857","7.2502596879204","7.21564842090081","7.20688924966471","7.26185027090896","7.33163986500936","7.36158382649046","7.40139571466502","7.46443169313001","7.56020205525671","7.70776117568647","7.85625843431322","7.98494163973876","8.11624728315669","8.27076944767544","8.44343750270748","8.61349996379451","8.7863130479931","8.94688098129206","9.08656513340919","9.18690559933868","9.29095640250553","9.46104758660026","9.65436972194391","9.85833487854626","10.0856793145655","10.3094602721867","10.5323535574884","10.816629963671","11.1775741120254","11.56992116184","11.9314069562605","12.340797215771","12.8539983357045",
