country name,year,"employment to population ratio, 15+, total","unemployment, male","population ages 65 and above, total","population ages 15-64, male","fertility rate, total","unemployment, total","survival to age 65, male","life expectancy at birth, female","population ages 25-29, female","life expectancy at birth, male","population, total","age dependency ratio, old","mortality rate, infant, female","birth rate, crude","mortality rate, adult, male","death rate, crude",population ages 15-64,"survival to age 65, female",population ages 0-14,"mortality rate, infant, male",gdp growth,gdp per capita growth,"mortality rate, adult, female","unemployment, female","employment to population ratio, ages 15-24, total","wage and salaried workers, total","inflation, consumer prices",age dependency ratio,"age dependency ratio, young","unemployment, total","population ages 0-14, total","life expectancy at birth, total","population ages 15-64, female"
Canada,1991,59.709,10.823,3193415.0,68.9688672597199,1.72,10.316,80.035906,80.81,8.75838465485749,74.53,28037420.0,16.7712963976859,5.9,14.4,124.704,7.0,67.9126504525908,88.585836,20.6975159571342,7.3,-2.09105517930676,-3.30030001104947,69.012,9.69,57.331,85.2551924884512,5.62586408593005,47.2479662916067,30.4766698939208,10.316,5803049.0,77.5934146341464,66.8743228420248
Canada,1992,58.342,12.013,3273903.0,68.821101641917,1.71,11.197,80.337343,81.07,8.3773070097294,74.76,28371264.0,17.0288331028686,5.7,14.1,123.387,6.9,67.7645005410591,88.676957,20.6959958448746,7.0,0.89046625458775,-0.296709502414004,68.42,10.192,54.761,84.8594204168191,1.49013290374545,47.5698942740283,30.5410611711597,11.197,5871716.0,77.8380487804878,66.7266893597502
Canada,1993,57.904,11.949,3348713.0,68.7188685277995,1.69,11.377,80.55944,80.86,7.98514016459513,74.7,28684764.0,17.2515347145154,5.5,13.6,123.68,7.1,67.6704263594953,88.742698,20.655386175464,6.8,2.65770688317689,1.53574572261527,67.366,10.677,53.353,84.2793366693267,1.86507936507939,47.7750413139862,30.5235065994708,11.377,5924949.0,77.7048780487805,66.6417399472137
Canada,1994,58.383,10.886,3421278.0,68.6957226884015,1.69,10.395,80.888027,80.95,7.61559266402439,74.94,29000663.0,17.4379899448926,5.3,13.3,119.16,7.1,67.6525257064596,88.819928,20.5502338180506,6.6,4.49404924349821,3.35581438100654,67.584,9.796,53.757,84.4667055913564,0.165562913907291,47.8141413206463,30.3761513757538,10.395,5959704.0,77.8717073170732,66.6296652601075
Canada,1995,58.669,9.798,3493208.0,68.7173671659813,1.67,9.489,81.310451,81.03,7.32765839423174,75.07,29302311.0,17.613557951231,5.2,12.9,118.543,7.2,67.6823570010641,89.026196,20.3963700547527,6.3,2.68232830305229,1.62528133607556,66.92,9.115,53.789,84.3319901395148,2.14876033057849,47.7489897262044,30.1354317749733,9.489,5976608.0,77.9773170731707,66.6681369281937
Canada,1996,58.449,9.894,3567354.0,68.7698649995965,1.63,9.62,81.980537,81.15,7.13136071002933,75.43,29610218.0,17.7847788667,5.1,12.4,113.675,7.2,67.7417053793848,89.187298,20.2105832870878,6.2,1.68896120754063,0.631530864456693,66.074,9.288,52.652,83.8001568251018,1.57053112507138,47.6195513844602,29.8347725177602,9.62,5984398.0,78.220243902439,66.7343440962289
Canada,1997,58.967,9.252,3641718.0,68.8518554639467,1.57,9.101,82.519211,81.25,6.9804917661347,75.71,29905948.0,17.9534322304543,4.9,11.7,109.35,7.2,67.8267868367679,89.448994,19.9959779474126,6.0,4.28016686255228,3.24897488207195,63.241,8.919,51.475,82.9032705869484,1.62121638084531,47.4343781311248,29.4809459006705,9.101,5979987.0,78.4124390243903,66.8221672015725
Canada,1998,59.737,8.523,3709339.0,68.9719178249517,1.56,8.279,83.185288,81.41,6.84294628372836,75.97,30155173.0,18.1034960712806,4.9,11.4,105.573,7.2,67.9473071518907,89.627142,19.7518548133589,5.8,3.89288652990767,3.03423767899854,62.681,7.987,52.45,82.8174205657973,0.99594245665802,47.1728671696724,29.0693710983918,8.279,5956206.0,78.6236585365854,66.9431413830425
Canada,1999,60.563,7.828,3769484.0,69.152996922104,1.55,7.583,83.397698,81.61,6.72021855773675,76.2,30401286.0,18.2008590532915,4.8,11.1,104.145,7.2,68.1236745893946,89.852381,19.4772313711836,5.8,5.14100348008584,4.2898365988725,61.623,7.293,54.542,83.0487097520752,1.73484295105918,46.7918477767263,28.5909887234348,7.583,5921329.0,78.8390243902439,67.1148358250642
Canada,2000,61.269,6.943,3831961.0,69.3704112632387,1.51,6.829,83.785565,81.82,6.61538167073738,76.64,30685730.0,18.2751689480735,4.8,10.7,100.915,7.1,68.3318579113647,89.979998,19.1803802148155,5.7,5.13853918593026,4.16394850028571,61.046,6.695,56.231,83.8685622091966,2.71943995691976,46.3446261705086,28.0694572224351,6.829,5885640.0,79.1668292682927,67.3133227041168
