country name,year,"employment to population ratio, 15+, total","unemployment, male","population ages 65 and above, total","population ages 15-64, male","fertility rate, total","unemployment, total","survival to age 65, male","life expectancy at birth, female","population ages 25-29, female","life expectancy at birth, male","population, total","age dependency ratio, old","mortality rate, infant, female","birth rate, crude","mortality rate, adult, male","death rate, crude",population ages 15-64,"survival to age 65, female",population ages 0-14,"mortality rate, infant, male",gdp growth,gdp per capita growth,"mortality rate, adult, female","unemployment, female","employment to population ratio, ages 15-24, total","wage and salaried workers, total","inflation, consumer prices",age dependency ratio,"age dependency ratio, young","unemployment, total","population ages 0-14, total","life expectancy at birth, total","population ages 15-64, female"
Dominican Republic,2000,54.748,4.171,405371.0,60.4693414885668,2.859,6.432,65.360548,72.377,8.26516455471693,66.713,8540791.0,7.88180184580351,29.4,24.842,238.7,6.169,60.2183767160222,76.404651,35.0353301564615,35.0,4.6617622800146,3.07584227693847,148.264,10.615,39.561,57.0506439124595,7.72413566181616,66.0622547454603,58.1804528996567,6.432,2992294.0,69.423,59.9610988034906
Dominican Republic,2001,53.121,5.171,426050.0,60.7677041758321,2.812,7.262,65.737499,72.519,8.23072483215663,67.015,8669040.0,8.12693468924036,28.8,24.317,236.907,6.201,60.4731816021833,76.464585,34.6122024245016,34.2,2.45951636772918,0.943739474942333,149.619,11.235,37.724,55.4765096035186,8.88306848812961,65.3625675352946,57.2356328460542,7.262,3000546.0,69.642,60.1699848289283
Dominican Republic,2002,53.667,4.922,443545.0,61.0416355677553,2.774,6.779,66.287095,72.694,8.2338253567028,67.403,8795101.0,8.30196469879841,28.2,23.868,233.165,6.202,60.745760622874,76.546591,34.2111420892154,33.6,4.49510340292099,2.99736537466234,150.455,10.147,38.269,54.6802783917889,5.22336769759447,64.6205413754333,56.3185766766349,6.779,3008905.0,69.923,60.4406790894744
Dominican Republic,2003,52.7,5.258,457616.0,61.3077080441101,2.721,6.938,67.064255,72.784,8.26319718848444,67.962,8919852.0,8.40346226700076,27.8,23.425,228.194,6.091,61.049947913934,76.564302,33.8197427490949,33.0,-1.34570618506442,-2.72546246439585,150.212,10.025,35.563,54.9681289115613,27.4497127394395,63.8003035497694,55.3968412827686,6.938,3016671.0,70.265,60.7843768778338
Dominican Republic,2004,53.268,4.32,471349.0,61.616872712307,2.664,6.303,67.307283,72.805,8.29570620372121,68.064,9043127.0,8.48934997214637,27.4,22.972,224.608,6.089,61.39733523592,76.533614,33.3904245732698,32.5,2.57013427930197,1.17190849929456,149.236,9.985,36.327,55.8550528520669,51.4608598338065,62.8735002221626,54.3841502500162,6.303,3019538.0,70.331,61.171304668375
Dominican Republic,2005,52.889,4.873,484335.0,61.9707066511271,2.605,6.587,68.188347,73.407,8.33364233316085,68.555,9164768.0,8.55333065726263,27.1,22.485,216.892,5.933,61.7858684475155,77.350363,32.9293823913491,32.2,9.4282369467968,7.97583136812364,143.661,9.712,35.543,53.7623950284851,4.19020260472056,61.849303783061,53.2959731257983,6.587,3017901.0,70.875,61.5957009361311
Dominican Republic,2006,54.063,3.837,496731.0,62.3608743064433,2.533,5.655,68.612333,73.86,8.36267297976929,68.706,9284168.0,8.60113004211295,26.8,21.865,211.653,5.873,62.2046369690854,78.070692,32.4450613129793,31.9,9.1743554058408,7.77030734946598,137.09,8.864,36.62,54.3783290869856,7.57280523853074,60.7597196487107,52.1585896065978,5.655,3012254.0,71.165,62.0440249786369
Dominican Republic,2007,54.258,3.813,508490.0,62.7726247758609,2.51,5.158,68.876975,74.281,8.38075604989971,68.734,9402206.0,8.63392784373387,26.6,21.705,207.356,5.859,62.6389168669565,78.776211,31.952884248654,31.7,7.41595171481455,6.0674209435771,130.316,7.561,36.369,55.1023553409631,6.14356655248047,59.6451615094135,51.0112336656796,5.158,3004276.0,71.371,62.5015953694617
Dominican Republic,2008,54.849,3.225,519790.0,63.1757977499874,2.533,4.764,69.18653,74.832,8.40152116136194,68.808,9522948.0,8.65586544416451,26.5,21.947,203.413,5.831,63.0588481139899,79.704076,31.482862842623,31.6,3.20950426157958,1.90090507952465,122.25,7.37,37.549,52.8749876355134,10.6446210953712,58.5820360525896,49.9261706084251,4.764,2998097.0,71.658,62.9388703913251
Dominican Republic,2009,52.436,4.119,531040.0,63.5520226040446,2.556,5.467,69.384847,75.276,8.41971127262273,68.837,9648061.0,8.67522754012276,26.3,22.132,200.811,5.831,63.4463028374302,80.450708,31.0495912080158,31.4,0.946155167790621,-0.362882607935276,115.751,7.889,32.728,52.6427609212359,1.44215131834353,57.6136132329239,48.9383856928011,5.467,2995684.0,71.871,63.3379814265134
Dominican Republic,2010,53.755,4.122,543140.0,63.8903595387462,2.538,5.212,69.600264,75.66,8.41927188350583,68.925,9775755.0,8.70970095581568,26.3,22.038,199.188,5.821,63.790822294544,81.072619,30.6531874008708,31.3,8.33965105962218,6.92448431266428,110.639,7.039,34.399,52.4943100960602,6.32993220146146,56.7623497943806,48.0526488385649,5.212,2996580.0,72.093,63.6889744195507
Dominican Republic,2011,54.618,4.687,556891.0,64.188631185586,2.513,6.087,69.661636,75.856,8.40898733046685,68.984,9903737.0,8.77334272280499,26.2,21.792,199.776,5.84,64.0923269670832,81.362177,30.2846339720047,31.3,3.13342300326755,1.80067136186146,108.426,8.349,34.898,53.0518972894653,5.79676809206533,56.0249136081959,47.2515708853909,6.087,2999310.0,72.221,63.993926789747
Dominican Republic,2012,55.436,5.148,572913.0,64.4411586204501,2.485,6.722,70.024407,76.166,8.39884004331912,69.243,10030882.0,8.87608589761546,26.2,21.454,198.685,5.802,64.3469604992382,81.815002,29.9415430297384,31.2,2.71736789670562,1.41538869475441,105.459,9.208,35.035,54.1131076034383,3.69449707884777,55.4074881541259,46.5314022565104,6.722,3003401.0,72.514,64.2508488900231
Dominican Republic,2013,54.914,5.344,591589.0,64.6344853552241,2.466,7.352,70.277075,76.322,8.38695596950979,69.457,10157051.0,9.02413925866446,26.2,21.166,198.442,5.803,64.5426265950619,82.020381,29.6329564555696,31.2,4.87520509332271,3.57246478499704,104.449,10.525,33.899,55.1868656679911,4.830950967408,54.9363539236821,45.9122146650176,7.352,3009834.0,72.713,64.4490320097969
Dominican Republic,2014,55.53,4.83,611657.0,64.801257368266,2.445,6.719,70.540047,76.396,8.38539169992405,69.662,10282115.0,9.19244336150574,26.3,20.867,197.638,5.827,64.7134514640227,82.10683,29.33779674707,31.2,7.05046368965911,5.74838146329969,104.332,9.686,35.379,55.1729180593282,2.99864226125219,54.5273749528661,45.3349315913603,6.719,3016546.0,72.867,64.6241054650149
Dominican Republic,2015,57.291,5.446,632714.0,64.9710078831255,2.43,7.605,70.808001,76.377,8.4039726732905,69.828,10405832.0,9.37057824978,26.3,20.596,195.897,5.883,64.8879782029923,82.071616,29.0316430247961,31.3,6.9270187716221,5.65574224309763,104.984,10.836,36.77,55.6019737845075,0.836746346724557,54.1117519290938,44.7411736793138,7.605,3020984.0,72.953,64.8035984791971
Dominican Republic,2016,57.904,4.991,655410.0,65.126327962994,2.406,7.284,71.074935,76.304,8.42896300768856,69.948,10527592.0,9.57101786966762,26.3,20.258,193.207,5.964,65.046791566713,81.963358,28.7275726836475,31.3,6.65920026269582,5.42560152292837,106.01,10.654,37.232,56.9256877283547,1.61416607245223,53.7354949231592,44.1644770534916,7.284,3024322.0,72.987,64.9660571958716
Dominican Republic,2017,58.734,4.294,679816.0,65.2562627246172,2.39,5.832,71.352903,76.319,8.44684916776492,70.074,10647244.0,9.79628868023551,26.3,19.993,190.068,6.032,65.1767302411779,81.944443,28.4383639559683,31.2,4.66670467732366,3.49047723780494,106.52,8.074,37.718,56.7643271224909,3.27955694678546,53.4289805960811,43.6326919158455,5.832,3027902.0,73.063,65.0960904173447
Dominican Republic,2018,60.033,3.674,706337.0,65.3607425077451,2.381,5.861,71.583689,76.499,8.44741360557229,70.233,10765531.0,10.0515286403042,26.1,19.762,187.661,6.06,65.2746234846485,82.083882,28.1642785741028,31.1,6.98252758458058,5.80704982687432,106.085,9.028,37.976,56.6336596982417,3.56443426013508,53.1988883133442,43.14735967304,5.861,3032034.0,73.232,65.1874021987136
Dominican Republic,2019,60.88,4.076,735639.0,65.4425686815709,2.344,6.356,71.756008,76.965,8.42002694532849,70.471,10881882.0,10.3457557858835,25.8,19.291,186.726,6.006,65.3429174593642,82.496021,27.8968597574914,30.8,5.05216802016253,3.92893172690793,104.064,9.506,38.197,58.3359484367892,1.81060377042959,53.0387640093107,42.6930082234272,6.356,3035703.0,73.577,65.242106808206
Dominican Republic,2020,56.66,4.158,766125.0,65.5347136363357,2.303,6.126,69.712952,76.914,8.37184402600681,69.364,10999664.0,10.6479291836442,25.4,18.78,198.832,6.46,65.4116464562757,82.64296,27.6233677512044,30.3,-6.72023937283404,-7.71905867915002,102.537,8.937,33.335,56.8862794495791,3.78103179915517,52.877981159576,42.2300519759318,6.126,3038478.0,72.889,65.2873355900202
Dominican Republic,2021,58.306,4.346,796942.0,65.6226591429025,2.273,7.702,69.27367,76.291,8.31303460298249,69.298,11117873.0,10.9483244066627,24.9,18.432,205.723,6.678,65.4722596007231,81.761093,27.3596205245544,29.7,12.2719902347896,11.0782763208364,108.096,12.277,37.778,56.1356933281006,8.24300347981809,52.7364354194867,41.7881110128239,7.702,3041808.0,72.615,65.3205946907771
Dominican Republic,2022,59.743,3.3,831425.0,65.6628202294125,2.247,5.504,72.722113,77.536,8.22822601135978,71.044,11228821.0,11.306576057216,24.4,18.111,182.338,6.068,65.4874095864561,83.406019,27.1082066407506,29.1,4.85832403582451,3.82225610535107,99.21,8.509,39.817,56.3506633605154,8.81109209279587,52.701107940421,41.394531883205,5.504,3043932.0,74.17,65.3107541353345
