country name,year,"employment to population ratio, 15+, total","unemployment, male","population ages 65 and above, total","population ages 15-64, male","fertility rate, total","unemployment, total","survival to age 65, male","life expectancy at birth, female","population ages 25-29, female","life expectancy at birth, male","population, total","age dependency ratio, old","mortality rate, infant, female","birth rate, crude","mortality rate, adult, male","death rate, crude",population ages 15-64,"survival to age 65, female",population ages 0-14,"mortality rate, infant, male",gdp growth,gdp per capita growth,"mortality rate, adult, female","unemployment, female","employment to population ratio, ages 15-24, total","wage and salaried workers, total","inflation, consumer prices",age dependency ratio,"age dependency ratio, young","unemployment, total","population ages 0-14, total","life expectancy at birth, total","population ages 15-64, female"
Poland,1992,52.721,12.398,4001835.0,66.5959900905097,1.95,13.645,61.541574,75.7,6.28584741465414,66.7,38363667.0,15.9617723323456,12.7,13.4,266.296,10.3,65.3518608232375,82.909416,24.2168240627457,16.0,2.51497861350261,2.2010658533475,100.851,15.127,32.347,70.640057783835,46.0985621037431,53.0178326912331,37.0560603588874,13.645,9290462.0,71.090243902439,64.1719647530363
Poland,1993,51.968,12.954,4084823.0,66.8731111893755,1.87,14.393,63.287998,76.0,6.13868946254973,67.4,38461408.0,16.1932579610556,12.4,12.9,250.274,10.2,65.5864063162016,83.779233,23.7930177032347,15.4,3.73831029461471,3.47468275954095,96.102,16.09,29.533,70.6007114917308,36.9641666120718,52.4706214417143,36.2773634806587,14.393,9151130.0,71.5951219512195,64.367228409118
Poland,1994,51.132,13.433,4179970.0,67.1670691800074,1.81,14.825,63.968236,76.1,6.04273432060285,67.5,38542652.0,16.4717015318871,12.0,12.5,246.964,10.0,65.8404971781575,83.975045,23.3144520825145,14.6,5.292802066626,5.07085552254539,95.228,16.447,28.002,70.6139210916398,32.9912766093522,51.8822048941481,35.4105033622609,14.825,8986008.0,71.6951219512195,64.5845572278912
Poland,1995,50.873,12.462,4285993.0,67.4925976326888,1.62,13.695,63.797359,76.4,6.03063491636799,67.6,38594998.0,16.7932036234511,11.3,11.2,250.173,10.0,66.1282260789825,84.354874,22.7667260103988,13.7,7.10286553831325,6.95760302011159,93.862,15.141,27.315,70.9182491675679,27.951388563304,51.2213529655059,34.4281493420548,13.695,8786817.0,71.8926829268293,64.837643212973
Poland,1996,50.933,11.282,4390270.0,67.852448401034,1.59,12.684,64.929038,76.6,6.10399564325032,68.1,38624370.0,17.1045813030684,10.4,11.1,240.011,10.0,66.453426655606,84.785438,22.1799940252191,12.6,6.11554281136426,6.03484697804826,91.437,14.335,27.857,71.1719606242401,19.7949669196707,50.4813318872864,33.376750584218,12.684,8566883.0,72.2463414634146,65.1311562129942
Poland,1997,50.952,9.267,4482928.0,68.2951963780438,1.51,10.964,65.292061,77.0,6.23828647314912,68.5,38649660.0,17.3494505596574,9.5,10.7,239.422,9.8,66.8544559940605,85.083278,21.5466626655689,11.4,6.44900307851657,6.3793492888621,91.534,12.991,27.8,71.271556621869,14.9131586149599,49.5786604909939,32.2292099313364,10.964,8327712.0,72.6463414634146,65.4938447860574
Poland,1998,51.124,8.359,4564617.0,68.8572100216318,1.44,9.935,65.915059,77.3,6.41967058890492,68.9,38663481.0,17.5245200700425,8.6,10.2,234.724,9.7,67.36855888487,85.42564,20.8254246441254,10.3,4.64051496169573,4.6031092103283,89.252,11.811,27.787,72.5445692045872,11.5978554257235,48.4371961025883,30.9126760325457,9.935,8051834.0,72.9975609756098,65.9639905831037
Poland,1999,49.26,11.547,4640578.0,69.4664633273926,1.37,12.29,65.894272,77.5,6.62603597292139,68.8,38660271.0,17.6728158501453,7.9,9.9,234.584,9.9,67.9205863252718,85.545825,20.0759322993357,9.5,4.65489185182125,4.66358144954404,89.457,13.169,24.289,73.184873378059,7.15407291179862,47.2307652408194,29.5579493906742,12.29,7761410.0,73.0439024390244,66.4637250552853
Poland,2000,47.378,13.448,4656719.0,70.1726171089663,1.37,16.314,67.889292,78.0,6.86573566638413,69.7,38258629.0,17.7689336035198,7.3,9.9,218.94,9.6,68.4997929199369,86.067248,19.3285235146054,8.8,4.56098540978283,5.65867459519393,86.921,16.676,24.549,72.6193473265224,9.90017538843064,45.9858407738794,28.2169071703595,14.928,7394828.0,73.7487804878049,66.9212507144891
Poland,2001,46.343,17.017,4722316.0,70.8081060004553,1.31,18.373,69.016487,78.4,7.12426788689187,70.2,38248076.0,17.8894132445383,6.9,9.6,210.367,9.5,69.015930584756,86.575466,18.6375248164505,8.3,1.2585694606657,1.28650764201419,84.15,20.097,22.095,72.046581633717,5.40833545566148,44.8940848646977,27.0046716201595,18.435,7128495.0,74.2,67.3219800904226
Poland,2002,44.549,19.327,4802917.0,71.2596255545838,1.25,19.895,69.64668,78.8,7.35177645458979,70.4,38230364.0,18.0995136976457,6.6,9.3,205.384,9.4,69.4112292169969,87.052879,18.0256749751824,7.9,2.03586304126273,2.08313591593866,81.427,21.25,19.987,71.7791571876326,1.90528215048055,44.068905809528,25.9693921118823,20.211,6891281.0,74.4975609756098,67.6653193777203
Poland,2003,44.339,19.14,4871891.0,71.6956408950004,1.22,19.37,70.115442,78.9,7.53350296127462,70.5,38204570.0,18.2706646515483,6.3,9.2,202.643,9.6,69.7955772390276,87.171205,17.4523078849464,7.7,3.4983912134025,3.56826865222615,80.211,20.793,19.601,73.0313570856572,0.682701375787681,43.2755549388527,25.0048902873044,19.899,6667579.0,74.5975609756098,68.0020571984935
Poland,2004,44.177,17.984,4934770.0,72.0986764310147,1.23,19.074,69.947996,79.2,7.69172073879852,70.7,38182222.0,18.4230514288424,6.1,9.3,205.111,9.5,70.1526622859411,87.299359,16.9230759464921,7.4,4.98284456986049,5.04429087883767,79.424,19.817,20.03,73.5051862549102,3.38264681884691,42.5462627742377,24.1232113453953,18.822,6461606.0,74.8463414634146,68.3170390862799
Poland,2005,45.38,16.383,4996762.0,72.4518046818477,1.24,17.746,70.136251,79.4,7.81830224334463,70.8,38165445.0,18.5801632417783,5.9,9.5,205.076,9.6,70.4642451606652,87.337673,16.4433822444271,7.1,3.50683461435921,3.552334782491,79.411,19.041,20.873,74.2473672552457,2.18379872390258,41.9159444246313,23.3357811828531,17.592,6275690.0,74.9951219512195,68.590878966307
Poland,2006,46.728,12.941,5045499.0,72.77641840303,1.27,13.841,70.1116,79.6,7.87171190030387,70.9,38141267.0,18.6959741636445,5.7,9.8,205.685,9.7,70.7556152065549,87.318265,16.0159344472921,6.9,6.13113645855509,6.19841368396281,79.208,14.819,24.12,75.5704603133556,1.28469394366408,41.3315397348539,22.6355655712095,13.794,6108680.0,75.1439024390244,68.8527915815783
Poland,2007,48.817,8.986,5071331.0,73.0593949324064,1.31,9.602,70.097511,79.7,7.91500494753298,71.0,38120560.0,18.7323838987514,5.5,10.2,205.691,9.9,71.018196973208,87.328756,15.6784015190746,6.6,7.06153463356746,7.11969021149332,78.935,10.228,26.054,76.5432295744506,2.45874312385402,40.8089800533633,22.0765961546119,9.551,5976694.0,75.2439024390244,69.0983072346823
Poland,2008,50.65,6.427,5084629.0,73.257983928612,1.39,7.118,70.689446,80.0,8.01168789983072,71.3,38125759.0,18.7291259527089,5.2,10.9,201.651,10.0,71.2070949000247,87.513144,15.4564381312847,6.3,4.19998126444942,4.18577208627693,76.953,7.838,27.501,77.0794034762644,4.16497193524764,40.4354425120298,21.7063165593209,7.069,5892884.0,75.5439024390244,69.2796971823135
Poland,2009,50.717,7.783,5099929.0,73.3712927830612,1.4,8.167,71.384111,80.1,8.08134857108939,71.5,38151603.0,18.7447702281858,4.9,10.9,194.365,10.1,71.3134123027934,87.676002,15.3190517891263,5.9,2.83218405318897,2.76252525104977,75.725,8.547,26.936,77.2625988101564,3.79539242483406,40.2260761026213,21.4813058744355,8.131,5844464.0,75.6951219512195,69.3802390894771
Poland,2010,50.589,9.337,5099871.0,73.4247601485105,1.41,9.637,72.433881,80.6,8.08192039749479,72.1,38042794.0,18.78444200748,4.7,10.9,187.605,9.9,71.3655273199693,88.376554,15.2288552015471,5.6,2.93463818052832,3.22904912851982,71.02,9.87,26.578,77.0235867759298,2.58069370250543,40.1236732645803,21.3392312571003,9.578,5793482.0,76.2463414634146,69.4315175120442
Poland,2011,50.78,9.028,5181069.0,73.3104571144417,1.33,9.632,73.004669,81.1,8.03169998594791,72.5,38063255.0,19.1060775877853,4.4,10.2,183.327,9.9,71.2429533200036,88.552542,15.1453138767257,5.3,5.04218788292943,4.98572218638633,69.818,10.241,25.122,77.1349821701866,4.2394014962594,40.3647593331909,21.2586817454056,9.576,5764799.0,76.6951219512195,69.3017336883691
Poland,2012,50.81,9.427,5335892.0,72.997081209931,1.33,10.088,73.20644,81.1,7.89133306498645,72.6,38063164.0,19.7693321287233,4.2,10.1,179.576,10.1,70.9104339090221,88.570275,15.0710455777783,5.1,1.54522157125609,1.54546434180358,69.056,10.762,24.789,77.6056110386375,3.56037151702783,41.02296879061,21.2536366618866,10.031,5736517.0,76.7463414634146,68.9518737270671
Poland,2013,50.727,9.709,5515594.0,72.588220687346,1.29,10.326,74.042814,81.2,7.64787918256964,73.0,38040196.0,20.5718507804433,4.1,9.7,172.362,10.2,70.4816679672609,88.778635,15.0189487870218,4.9,0.85655708060645,0.91745249247623,66.784,11.004,24.218,78.170166586923,0.991982606332428,41.8808665653539,21.3090157849106,10.293,5713238.0,77.0,68.5049337034153
Poland,2014,51.801,8.518,5705544.0,72.1315797632251,1.32,8.99,75.398956,81.7,7.36794497274853,73.7,38011735.0,21.4419104773412,3.9,9.9,162.874,9.9,70.0028763508044,89.245028,14.987170464575,4.7,3.83695849351797,3.91470563333374,64.372,9.521,25.813,78.6470373789718,0.0538213132399802,42.851275952009,21.4093654746677,8.971,5696884.0,77.6024390243903,68.0057182783385
Poland,2015,52.503,7.335,5901853.0,71.6390909436565,1.32,7.501,75.115904,81.6,7.10848662336077,73.5,37986412.0,22.3586788896651,3.8,9.7,163.904,10.4,69.4886650754779,89.293134,14.974587287896,4.6,4.38329863507276,4.45288399815828,63.434,7.644,26.1,78.76756539292,-0.87412587412577,43.9083603198045,21.5496814301395,7.475,5688308.0,77.4512195121951,67.4715065978669
Poland,2016,53.412,6.114,6116248.0,71.0751523412257,1.39,6.161,75.623215,82.0,6.89499498179067,73.9,37970087.0,23.3794960271567,3.7,10.1,160.653,10.2,68.898275431953,89.608008,14.9936562652774,4.4,2.95350884167718,2.99777305502597,61.842,6.175,28.519,79.2835271044996,-0.664767331433961,45.1415145637154,21.7620185365587,6.141,5693104.0,77.8512195121951,66.8568257126639
Poland,2017,54.366,4.872,6337238.0,70.4290246398672,1.48,4.888,75.859523,81.8,6.7075714567274,73.9,37974826.0,24.4589117678957,3.6,10.6,158.785,10.6,68.2286994782525,89.677933,15.0833022515979,4.3,5.14001757409446,5.12689681500834,61.708,4.861,29.776,79.5855898254667,2.0759355367385,46.5658885677311,22.1069767998354,4.867,5727858.0,77.7536585365854,66.1656300048447
Poland,2018,54.908,3.846,6553583.0,69.75523847601,1.46,3.846,75.751027,81.7,6.51185878802944,73.7,37974750.0,25.5522626537366,3.5,10.2,159.562,10.9,67.5389844098963,89.537207,15.2032776849962,4.2,5.94520847705498,5.94542050836115,61.565,3.821,31.025,79.7257010548956,1.81295156542679,48.0626378288006,22.510375175064,3.835,5773407.0,77.6024390243903,65.4611019339006
Poland,2019,55.119,3.02,6770311.0,69.1097663246329,1.44,3.277,76.207624,81.9,6.31010207944418,74.1,37965475.0,26.6660356913809,3.5,9.9,156.201,10.8,66.8746189788791,89.785609,15.2925703157779,4.1,4.44998787878788,4.47550510562556,59.826,3.57,31.775,79.9915138119776,2.227478809383,49.5335607758979,22.867525084517,3.267,5805897.0,77.9048780487805,64.7791892604305
