country name,year,population growth,rural population growth,"population, total",population ages 0-14,gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
Saudi Arabia,1961,3.31691055632131,1.66995000377815,4306048.0,45.18865093933,11.8768510783222,20.492,3.51923619987515,46.484,67.627,94.9617483518309,51.2921128607949,40.0848494434081,0.530309021300746,32.373,14989.0,7.634,51.189,209.171
Saudi Arabia,1962,3.47954291207939,1.77195122080024,4458516.0,45.3468771507294,11.9226595664135,19.973,3.49818151396322,47.1,66.482,95.4845574988238,51.1549413353074,40.0941531104485,0.53961268834111,33.518,19752.0,7.636,51.031,207.218
Saudi Arabia,1963,3.59368908173282,1.32234262420733,4621655.0,45.5324878209213,8.69610923594477,19.525,3.47180825916257,47.609,64.989,96.0949913973978,50.9957039199161,40.1043871441929,0.548916355381474,35.011,23247.0,7.654,50.985,206.156
Saudi Arabia,1964,3.68479534878687,0.779457261125791,4795130.0,45.6797313107257,8.77678436346115,19.071,3.44078262737402,48.148,63.128,96.5428664881229,50.8794860619003,40.1178774614014,0.558220022421838,36.872,25956.0,7.672,50.985,205.478
Saudi Arabia,1965,3.76125821985448,0.71017466172033,4978922.0,45.7053098748394,12.1367639752511,18.542,3.40611917661285,48.782,61.231,96.5077976810217,50.8885709485478,40.1276463117938,0.567523689462202,38.769,28951.0,7.658,50.763,202.41
Saudi Arabia,1966,3.82852030385758,0.620707095808671,5173237.0,45.6856026507195,8.18114543360578,18.054,3.36830692272556,49.343,59.298,96.285953432323,50.946090426555,40.1378803455382,0.576827356502565,40.702,31542.0,7.655,50.644,198.922
Saudi Arabia,1967,3.938045753169,0.57160779264375,5381026.0,45.6632763284106,8.90938333110014,17.478,3.32699532329008,50.053,57.335,96.0410179510916,51.0097283482993,40.1471840125786,0.586131023542929,42.665,38216.0,7.658,50.606,197.531
Saudi Arabia,1968,4.07054151607313,0.539864507721838,5604582.0,45.6257617094158,7.66012652552834,16.792,3.28326923250202,50.915,55.346,95.7293250938122,51.0909690580822,40.1639306132512,0.600086524103475,44.654,44158.0,7.627,50.287,193.373
Saudi Arabia,1969,4.19752565267068,0.515094526286599,5844843.0,45.5732258334398,6.03788654154398,16.08,3.23788851129106,51.816,53.345,95.3548736425895,51.1888856552691,40.1802120305719,0.614042024664021,46.655,51717.0,7.597,50.027,191.488
Saudi Arabia,1970,4.37434405322606,0.525823708861788,6106191.0,45.4982983663629,52.5920942005018,15.373,3.18982815964977,52.715,51.331,94.8866670220008,51.3118734739873,40.2011452814127,0.632649358744749,48.669,63988.0,7.583,49.833,189.111
Saudi Arabia,1971,4.64724919472958,0.634506395062267,6396658.0,45.3731464148935,20.5122235529851,14.59,3.13934245038581,53.773,49.312,94.2218565165114,51.4875111347207,40.2230088989575,0.651256692825477,50.688,84904.0,7.556,49.617,187.144
Saudi Arabia,1972,4.99462157803959,0.814095880009846,6724260.0,45.1771678353579,22.9305970491781,13.836,3.08605728259,54.792,47.293,93.2861251280931,51.7367748820521,40.2462680665584,0.674515860426387,52.707,110281.0,7.539,49.416,183.338
Saudi Arabia,1973,5.27882666355733,0.946824525144711,7088758.0,44.9352661682578,24.170602458239,13.016,3.03105261661827,55.932,45.288,92.18319867308,52.0336812151239,40.2709227842154,0.697775028027297,54.712,128233.0,7.484,49.033,179.306
Saudi Arabia,1974,5.4191249856403,0.920939360371223,7483506.0,44.6983168516413,16.2279412617811,12.246,2.97705400229879,57.017,43.296,91.1145774835107,52.32462914606,40.3034856188567,0.725686029148389,56.704,138421.0,7.426,48.612,174.14
Saudi Arabia,1975,5.38504263113084,1.51154618492432,7897544.0,44.8594939857572,-8.92859073958076,11.533,2.92395313505356,58.068,41.651,91.5101392517869,52.2165528791892,40.3239536863455,0.753597030269481,58.349,132741.0,7.37,48.191,170.069
Saudi Arabia,1976,5.20570629625869,1.41829822241889,8319556.0,45.2732513610101,17.8209781931578,10.842,2.87534575162425,58.966,40.103,92.8588119169012,51.8514028873656,40.3546557875787,0.781508031390573,59.897,126764.0,7.33,46.852,166.852
