country name,year,population growth,rural population growth,"population, total",population ages 0-14,gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
Cote d'Ivoire,1961,3.69699520474949,2.18909140434518,3848336.0,43.1630580074089,9.93255515611813,26.332,2.38448513851181,38.744,81.089,83.6463989264686,54.4524568540793,49.3081761006289,5.28301886792453,18.911,36410.0,7.72,54.706,204.492
Cote d'Ivoire,1962,3.82251723158949,2.20760342614666,3998287.0,43.2565371120182,1.22699449007209,25.73,2.39576348571276,39.402,79.79,84.0004289046778,54.347699402269,49.937106918239,5.28301886792453,20.21,39669.0,7.75,54.652,206.196
Cote d'Ivoire,1963,3.87960469398829,2.154059816888,4156453.0,43.4387513297093,14.490355865667,25.213,2.40517546990481,39.955,78.425,84.6514750072413,54.1560732003859,49.937106918239,5.28301886792453,21.575,40132.0,7.781,54.554,208.472
Cote d'Ivoire,1964,3.89099524598255,2.04818291896216,4321368.0,43.6686665346869,17.6130878299454,24.619,2.41285833411337,40.606,76.993,85.4651641877137,53.9184751311998,50.251572327044,5.28301886792453,23.007,40132.0,7.811,54.405,209.285
Cote d'Ivoire,1965,3.89241284655644,1.93422500265636,4492890.0,43.8879318211663,-3.10965427332918,24.079,2.41945607393014,41.177,75.5,86.2453209525981,53.6926121049035,50.5660377358491,5.28301886792453,24.5,40132.0,7.841,54.168,207.56
Cote d'Ivoire,1966,3.89189944158687,2.95238950405143,4671196.0,44.1061454068722,11.5773596880237,23.484,2.42533175657797,41.819,74.794,87.025888645991,53.4685228365498,50.5660377358491,5.28301886792453,25.206,40132.0,7.868,53.943,206.372
Cote d'Ivoire,1967,3.89417883426667,2.92688631130281,4856689.0,44.3264273588887,4.59815178505383,22.925,2.43060678073136,42.419,74.074,87.8182567013877,53.24296586038,50.7861635220126,5.34591194968553,25.926,40132.0,7.893,53.72,206.764
Cote d'Ivoire,1968,3.90523031475106,2.9107389239296,5050106.0,44.5439714984229,12.5482486395257,22.364,2.43534468035476,43.021,73.341,88.605621225866,53.0206838212224,50.7861635220126,5.34591194968553,26.659,41192.0,7.912,53.473,206.831
Cote d'Ivoire,1969,3.97991247095798,2.95892244993659,5255149.0,44.7320565727115,9.53921877056503,21.788,2.43992153599465,43.643,72.596,89.2934960166646,52.8280218912938,50.9433962264151,5.34591194968553,27.404,48198.0,7.927,53.166,205.768
Cote d'Ivoire,1970,4.13648498293964,3.08546126376889,5477086.0,44.8618298124222,10.3750318437426,21.167,2.44459371278815,44.325,71.837,89.7764193767794,52.6935764747897,50.9433962264151,5.34591194968553,28.163,58885.0,7.936,52.842,203.001
