country name,year,"fertility rate, total","population, total",net migration,arable land,"birth rate, crude",gdp growth,"death rate, crude",population ages 15-64,population ages 0-14,agricultural land,population ages 65 and above,rural population,rural population growth,age dependency ratio,urban population,population growth,adolescent fertility rate,"life expectancy at birth, total"
Pakistan,1961,6.8,47060915.0,-133982.0,39.6689497716895,45.76,5.9873464192908,20.184,55.5305533264706,40.8453309928207,46.3496264009963,3.62411568070871,77.499,1.86874517039917,80.0810440762545,22.501,2.3797012269259,152.099,45.783
Pakistan,1962,6.8,48161841.0,-131607.0,39.8116438356164,45.647,4.48285862746643,19.486,55.328601329837,41.1319887045016,46.4923204649232,3.5394099656614,77.249,1.9893137010716,80.7383479727926,22.751,2.31242006400112,151.178,46.608
Pakistan,1963,6.8,49325050.0,-129202.0,39.8635325861353,45.503,8.68883151825327,18.673,55.0664465121317,41.4667095265662,46.5442092154421,3.46684396130206,76.998,2.06105033998761,81.5987908202005,23.002,2.38650385787809,150.235,47.632
Pakistan,1964,6.8,50552592.0,-126712.0,40.4732254047323,45.298,7.56975744905726,17.927,54.7367675502847,41.8552548389137,47.1603881278539,3.40797761080161,76.744,2.12779092516974,82.6925550366984,23.256,2.45821545233956,147.233,48.595
Pakistan,1965,6.8,51841626.0,-124241.0,41.6147779161478,45.091,10.4193658220131,17.286,54.3587459463438,42.2785238475981,48.3019406392694,3.36273020605806,76.489,2.18509267289302,83.9630356610954,23.511,2.51791971765606,144.998,49.444
Pakistan,1966,6.8,53199414.0,-122151.0,41.8482772934828,44.831,5.78995180143416,16.323,53.9855190320848,42.6831914227776,48.5354400166044,3.33128954513756,76.231,2.24752292075371,85.2348608877861,23.769,2.58539639564733,141.636,50.842
Pakistan,1967,6.8,54629793.0,-119938.0,41.9131382316314,44.579,5.40061259720829,15.615,53.6642871775114,43.0227000860135,48.6067870485679,3.31301273647513,75.972,2.3128658182843,86.3436658894188,24.028,2.65320120242553,137.842,51.901
Pakistan,1968,6.8,56124743.0,-117510.0,41.5239726027397,44.201,7.23322092500223,14.96,53.3989602999255,43.295511007547,48.2176214196762,3.30552869252757,75.711,2.35559867645733,87.2695618679582,24.289,2.69973737137522,132.827,52.898
Pakistan,1969,6.8,57676805.0,-114875.0,39.6170610211706,43.724,5.50789963428748,14.395,53.1926473735846,43.5016797480374,46.3107098381071,3.30567287837806,75.448,2.37985573815107,87.9959074075402,24.552,2.7278332638243,124.226,53.749
Pakistan,1970,6.801,59290872.0,-116631.0,39.8246160232462,43.549,11.3534617181886,13.794,53.0358079402172,43.6522142902536,46.5247509339975,3.31197776952918,75.183,2.40817192898304,88.551855592964,24.817,2.76002653560861,121.582,54.76
Pakistan,1971,6.802,60878781.0,-136808.0,39.3316728933167,43.445,0.468372548503936,16.162,52.9084218433055,43.7790627228481,46.0318078040681,3.31251543384644,74.916,2.2871685649331,89.0058280654562,25.084,2.64293253752341,119.96,50.35
Pakistan,1972,6.805,62509565.0,-138485.0,39.3576172685762,43.342,0.813406404583674,13.404,52.809144066119,43.8765287850225,46.0577521793275,3.31432714885852,74.647,2.28377354125318,89.3611435735844,25.353,2.64348946760201,117.981,55.239
Pakistan,1973,6.808,64285624.0,-116081.0,40.486197592362,43.281,7.0642638569401,13.246,52.7478425600423,43.9252970156648,47.2187629721876,3.32686042429284,74.329,2.37472837249965,89.5812119868071,25.671,2.80164442306919,116.548,55.486
Pakistan,1974,6.811,66149169.0,-69596.0,39.6040888335409,43.115,3.54019171279735,13.205,52.7294439632341,43.929108164609,46.362598588626,3.34144787215694,73.995,2.40726549146172,89.6473629984144,26.005,2.85762988601594,111.93,55.472
