country name,year,population growth,rural population growth,"population, total",population ages 0-14,gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
Sweden,1961,0.471081377263699,-2.49882446426455,7519998.0,21.9412138074725,5.68129281739007,9.8,11.9332264773326,73.4743902439024,26.705,51.2274463408881,66.1255597151949,10.4016377485426,8.7126297780452,73.295,16108.0,2.21,13.9,34.974
Sweden,1962,0.55153490392046,-3.17164602863248,7561588.0,21.5201905406234,4.2590472145226,10.2,12.1140606134939,73.3504878048781,25.729,50.6801200803857,66.3657488458827,10.2420657745857,8.55305780408833,74.271,17188.0,2.25,14.2,39.188
Sweden,1963,0.563633784442054,-3.20668161264716,7604328.0,21.1894501070067,5.32793379542349,10.1,12.2892577103905,73.5553658536585,24.777,50.3277949952328,66.5212921826027,9.77316966649703,8.08416169599968,75.223,17993.0,2.33,14.8,42.835
Sweden,1964,0.747117164606475,-3.07860719674208,7661354.0,20.9895834179741,6.82116453705399,10.0,12.4640941727399,73.7331707317073,23.847,50.2712544786557,66.546322409286,9.6798814355684,7.99087346507105,76.153,18697.0,2.47,16.0,48.396
Sweden,1965,0.941845548835765,-2.91835859039121,7733853.0,20.9139874508623,3.82150758915887,10.1,12.6446797164221,73.8617073170732,22.944,50.5087209726621,66.4413328327156,9.44911581169231,7.76010784119495,77.056,19129.0,2.39,15.9,50.061
Sweden,1966,0.951566377508855,-2.85967724316221,7807797.0,20.9174305122103,2.09084429039869,10.0,12.846857104713,74.0785365853659,22.086,50.9759743210449,66.2357123830766,9.32145823252681,7.63245026202946,77.914,19267.0,2.37,15.8,51.635
Sweden,1967,0.767228099090544,-2.98329303802872,7867931.0,20.952151333994,3.36538853611977,10.1,13.0573066600496,74.1224390243903,21.273,51.5368762868132,65.9905420059564,9.29199879118092,7.60053586723808,78.727,18977.0,2.28,15.4,49.438
Sweden,1968,0.561996748688562,-3.23208649321722,7912273.0,20.9407319543452,3.63850566485769,10.4,13.2575665238244,73.9729268292683,20.481,51.9717617321725,65.8017015218305,9.13488177066954,7.43114407949925,79.519,18272.0,2.07,14.3,42.823
Sweden,1969,0.702745811085643,-3.11921000391698,7968072.0,20.8932070818253,5.00907519423627,10.5,13.4600649962704,74.0848780487805,19.713,52.3305228532882,65.6467279219043,9.19380065336131,7.49006296219102,80.287,17334.0,1.93,13.5,36.53
Sweden,1970,0.933484921810651,-2.92953061278479,8042801.0,20.8403987118853,6.47367392571773,9.9,13.6992450454218,74.6492682926829,18.966,52.764221403627,65.4603562426929,9.21344028092523,7.48515305530004,81.034,15779.0,1.92,13.7,35.019
