country name,year,"fertility rate, total","population, total",net migration,arable land,"birth rate, crude",gdp growth,"death rate, crude",population ages 15-64,population ages 0-14,agricultural land,population ages 65 and above,rural population,rural population growth,age dependency ratio,urban population,population growth,adolescent fertility rate,"life expectancy at birth, total"
Puerto Rico,1961,4.51,2399722.0,-18255.0,25.2536640360767,31.4,7.04173846987173,6.8,53.0980903185769,41.6468231108346,69.4475760992108,5.2550865705885,54.067,-0.777266450380123,88.3306244589772,45.933,1.75390951961888,97.372,69.262
Puerto Rico,1962,4.359,2450322.0,-19639.0,24.0135287485908,31.3,8.32331253031427,6.8,53.6775579188163,40.9180553168154,67.7564825253664,5.40438676436834,52.673,-0.525479974414933,86.2975975329836,47.327,2.08665471807182,100.063,69.284
Puerto Rico,1963,4.525,2504530.0,-26268.0,23.9007891770011,31.0,8.65104701177735,7.0,54.1529135607618,40.2916928459052,68.2074408117249,5.55539359333296,51.276,-0.49982996473451,84.6622663823588,48.724,2.18816476905175,108.326,69.477
Puerto Rico,1964,4.108,2554066.0,-22835.0,21.5332581736189,31.0,7.06092371941381,7.3,54.5104461458498,39.7846799889318,65.9526493799324,5.70487386521845,49.874,-0.813753152552572,83.4510459097005,50.126,1.95855069106078,106.991,69.693
Puerto Rico,1965,4.044,2594000.0,-24941.0,24.23900789177,30.7,9.20484246776418,6.8,54.7753356705807,39.367227320056,68.6583990980834,5.85743700936329,48.476,-1.29169545720881,82.5639466468479,51.524,1.55144868010407,110.057,69.991
Puerto Rico,1966,3.817,2624995.0,-23205.0,21.0822998872604,28.9,7.49914839484343,6.7,54.9854547733217,38.9962198172611,65.5016910935738,6.01832540941728,47.079,-1.73638535613768,81.8663331866853,52.921,1.18779053856161,103.357,70.248
Puerto Rico,1967,3.569,2645674.0,-20570.0,19.1657271702368,26.7,6.22322335473204,6.3,55.1802964341208,38.6278364086575,64.0360766629087,6.19186715722174,45.686,-2.21876426556528,81.2241461862564,54.314,0.784686198506567,91.496,70.539
Puerto Rico,1968,3.381,2662064.0,-19212.0,18.489289740699,25.5,5.18043459796691,6.5,55.3891172355403,38.2292736017686,63.8105975197294,6.38160916269101,44.298,-2.46768727020162,80.5409177656878,55.702,0.617590849260864,83.414,70.679
Puerto Rico,1969,3.315,2684150.0,-21238.0,18.7147688838782,24.9,9.37523403607574,6.5,55.6385269748821,37.768221598893,63.3596392333709,6.59325142622485,42.923,-2.32690236000343,79.7315829015509,57.077,0.826234252650182,77.986,70.999
Puerto Rico,1970,3.243,2718000.0,-7771.0,17.1364148816234,24.8,8.39791794645986,6.7,56.0897729175924,37.1574782972865,62.2322435174746,6.75274878512108,41.672,-1.70463820842856,78.2856243276572,58.328,1.25322114449074,74.723,71.048
