country name,year,population growth,rural population growth,"population, total",population ages 0-14,gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
Namibia,1981,1.16127103883721,0.77486561341325,987394.0,47.3900223163308,0.97144950015074,11.368,3.98832886787284,57.123,74.645,105.669805681054,48.6216488157963,46.9542931409345,0.79558843177981,25.355,-18901.0,6.164,39.734,107.122
Namibia,1982,1.81909503749973,1.47554655659193,1005520.0,47.4775999096985,-0.39809074411238,11.023,3.99424974428667,57.644,74.389,106.066070989425,48.5281503460148,46.9542931409345,0.79558843177981,25.611,-889.0,6.075,38.632,102.526
Namibia,1983,2.70446507258018,2.36787896573648,1033085.0,47.1629405310596,-1.82345037490559,10.76,3.96356351918597,57.969,74.139,104.609778077064,48.8734959497544,46.9603663350703,0.801661625915534,25.861,-481.0,5.999,38.549,101.912
Namibia,1984,2.75997433504885,2.41944737048194,1061995.0,46.81737993935,-0.236891525045252,10.433,3.92808060682047,58.512,73.887,103.026873467016,49.2545394538296,46.9603663350703,0.801661625915534,26.113,-267.0,5.929,38.52,99.069
Namibia,1985,2.90614919793084,2.56322514025237,1093311.0,46.4182652511499,0.464171261803401,10.113,3.88617694324854,59.041,73.634,101.225229005737,49.6955578056015,46.9603663350703,0.801661625915534,26.366,2090.0,5.854,38.459,93.915
Namibia,1986,3.12256945652249,2.77560818947568,1127989.0,45.9521121428879,4.76726966632827,9.815,3.83483179586335,59.555,73.379,99.1513035003655,50.2130560612488,46.9603663350703,0.801661625915534,26.621,3953.0,5.767,38.533,92.566
Namibia,1987,3.26537163746685,2.91584937331555,1165430.0,45.4618271960447,3.55376914117605,9.478,3.77607244704854,60.207,73.123,96.9972802431385,50.7621003569067,46.9603663350703,0.801661625915534,26.877,4559.0,5.672,38.718,94.356
Namibia,1988,3.58337624484119,3.22859883679315,1207949.0,44.8988740418677,0.813148942821115,9.399,3.7058683768934,60.248,72.864,94.5706379222587,51.3952575812389,46.9603663350703,0.801661625915534,27.136,10916.0,5.58,38.938,94.999
Namibia,1989,6.42210939531102,6.06599088955398,1288070.0,43.4653396166357,1.85867496230729,8.387,3.54495485493801,62.642,72.605,88.7160388194754,52.9897055284262,46.9603663350703,0.801661625915534,27.395,75072.0,5.47,39.336,99.169
Namibia,1990,6.09436073046608,5.73422548238964,1369011.0,42.3552476934079,2.04745993989432,8.31,3.41056426865818,62.496,72.344,84.3855391179735,54.234188037934,46.9603663350703,0.801661625915534,27.656,3969.0,5.321,40.556,95.316
Namibia,1991,3.34768971230455,2.98352933116146,1415617.0,42.2478678908207,8.16561250262779,8.425,3.37227512808902,62.098,72.081,83.8916096179577,54.3798569810902,46.9603663350703,0.801661625915534,27.919,309.0,5.225,40.071,92.222
Namibia,1992,3.20257696605466,2.62233495958067,1461687.0,42.2093786152576,7.18934252280525,8.568,3.34021579175295,61.545,71.664,83.6532457170858,54.4504055929895,46.9603663350703,0.801661625915534,28.336,2487.0,5.067,39.058,91.65
Namibia,1993,3.24084628891261,2.55904430660715,1509834.0,42.189756559411,-1.57953915916903,8.757,3.30807780587872,60.86,71.177,83.4788769364631,54.5021656347103,47.0065226105018,0.847817901347034,28.823,5464.0,4.891,37.827,90.133
Namibia,1994,3.16913849081237,2.47403862824296,1558449.0,42.1799173408947,1.72987948847074,9.089,3.27533977691923,59.846,70.684,83.3357253438613,54.5447428821861,47.067254551859,0.907335203877127,29.316,5578.0,4.671,36.33,91.341
Namibia,1995,2.96631636921689,2.26070790121214,1605370.0,42.1395248012842,3.8990142211043,9.524,3.24411093887673,58.634,70.187,83.0952503150679,54.6163642598391,47.1522792697591,0.991145282950115,29.813,5712.0,4.426,34.61,90.331
Namibia,1996,2.74610275033798,2.0268699614407,1650066.0,42.0502446416554,3.19132430111469,10.22,3.21671884133155,56.918,69.684,82.7050560771361,54.7330365170131,47.1522792697591,0.991145282950115,30.316,5866.0,4.212,33.069,89.113
Namibia,1997,2.58297473472435,1.85274255016992,1693242.0,41.9714961003802,4.22010030384476,10.837,3.19242612692102,55.558,69.177,82.3617028609339,54.8360777726988,47.1522792697591,0.991145282950115,30.823,6023.0,4.154,32.621,88.432
Namibia,1998,2.49115076791854,1.74825869626431,1735953.0,41.9112729434495,3.29158562064818,11.569,3.16918142369062,54.101,68.665,82.0845456891181,54.9195456328599,47.1522792697591,0.991145282950115,31.335,6180.0,4.152,32.567,87.708
Namibia,1999,2.40883758441721,1.65453653033112,1778277.0,41.8338251482122,3.36927842445498,12.142,3.14846811029212,53.036,68.149,81.7596055467938,55.0177067414956,47.1522792697591,0.991145282950115,31.851,6333.0,4.11,32.272,86.717
Namibia,2000,2.27194936669291,1.50299212588926,1819141.0,41.7117474676234,3.49218336365178,12.718,3.13389671278917,51.99,67.627,81.3092523342131,55.1543558195874,47.1522792697591,0.991145282950115,32.373,5709.0,3.975,31.405,86.189
Namibia,2001,2.02757940882814,1.24828300978528,1856402.0,41.5079165213363,1.17794869467917,13.129,3.12666568807142,51.26,67.102,80.6181133580786,55.3654177905923,47.1522792697591,0.991145282950115,32.898,2869.0,3.827,30.387,83.054
Namibia,2002,1.71558953640231,0.413614851707814,1888525.0,41.1995075521902,4.7886612188211,13.12,3.12762605737282,51.254,66.234,79.6207137938512,55.672866390437,47.1522792697591,0.991145282950115,33.766,-1913.0,3.716,29.68,78.665
Namibia,2003,1.41434290218581,-0.0196686237314742,1915425.0,40.7974992495138,4.23979429582137,13.241,3.13959043032225,51.083,65.291,78.3709536682737,56.0629103201639,47.1522792697591,0.98993064412297,34.709,-6153.0,3.619,29.18,77.086
