country name,year,population growth,rural population growth,"population, total",population ages 0-14,gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
Zambia,1961,3.15605553022329,2.16653040091109,3219451.0,46.3034225400542,1.36138199147489,17.019,2.6932542225367,49.452,81.049,96.0656554368473,51.0033232374091,25.9715627059821,3.42888658712116,18.951,-4357.0,7.169,50.026,185.311
Zambia,1962,3.1785631336462,2.1442202142662,3323427.0,46.5177811939302,-2.49083947454871,16.789,2.69869023751688,49.794,80.215,96.9141829911231,50.7835285685529,26.0428577193667,3.43292215391652,19.785,-4756.0,7.214,50.064,186.542
Zambia,1963,3.19663245911772,2.03424409117902,3431381.0,46.7738431299463,3.27239289272524,16.558,2.70871950554026,50.133,79.288,97.9514216191332,50.5174373645134,26.1020460323652,3.46520668827937,20.712,-5029.0,7.249,50.037,187.872
Zambia,1964,3.19444093941476,1.53744308092091,3542764.0,47.0370658385749,12.2140480179323,16.685,2.7182311209879,49.849,77.985,99.0259829634095,50.2447030404372,26.1760314236134,3.49883641157401,22.015,-5214.0,7.274,49.959,188.592
Zambia,1965,3.20158974619794,1.44618948825974,3658024.0,47.2539344665406,16.6474559632126,16.234,2.72679967014983,50.563,76.628,99.9229389025734,50.0192658633096,26.2486716259299,3.50287197836936,23.372,-5370.0,7.291,49.852,188.4
Zambia,1966,3.21869536826215,1.35218070993004,3777680.0,47.4428485207852,-5.57030980860466,16.14,2.73591198831029,50.679,75.211,100.717607634504,49.8212394909045,26.3751193855177,3.57551218068578,24.789,-5502.0,7.304,49.747,188.125
Zambia,1967,3.21966904311659,1.24310756344726,3901288.0,47.61387777575,7.91969651199875,16.042,2.7445038664154,50.802,73.739,101.443927747847,49.6416183578346,26.4477595878341,3.59434482573077,26.261,-5638.0,7.317,49.66,187.682
Zambia,1968,3.22543889586232,1.12873262685925,4029173.0,47.7675875133169,1.24832998222797,15.975,2.75238898309765,50.856,72.209,102.101787889063,49.4800235035854,26.5473035687862,3.63873606047969,27.791,-5798.0,7.332,49.675,189.128
Zambia,1969,3.17151998744203,0.960545157837622,4159007.0,47.9363646254545,-0.436915823088214,15.775,2.76158434434177,51.147,70.63,102.831293806901,49.3020510302037,26.6401216050794,3.67774653950147,29.37,-11871.0,7.349,49.719,190.397
Zambia,1970,2.90670101039208,1.50802364807596,4281671.0,48.2093089356936,4.79711290318896,15.527,2.7776772199452,51.493,69.649,104.027445277178,49.0130138443612,26.7342848303044,3.71675701852325,30.351,-31372.0,7.367,49.759,193.048
Zambia,1971,2.72427777036799,1.43819829340635,4399919.0,48.5459050496157,-0.0860395508674401,15.171,2.79819923957691,52.023,68.759,105.524985753123,48.6558957108074,26.975073649094,3.89028639072358,31.241,-31650.0,7.383,49.664,193.432
Zambia,1972,2.77178051478217,1.44687205406226,4523581.0,48.8494235926607,9.20886514231279,14.751,2.81691682064683,52.629,67.854,106.895178035979,48.3336595866924,27.0288812063654,3.90373828004143,32.146,-31681.0,7.392,49.616,194.944
Zambia,1973,2.82703445884234,1.46936102148732,4653289.0,49.1171835662904,-0.962048756426327,14.302,2.83372685427447,53.3,66.939,108.12044387335,48.0490895794351,27.0974858418865,3.91719016935929,33.061,-31479.0,7.393,49.48,194.122
Zambia,1974,2.8755274779589,1.47494401473331,4789038.0,49.3432919095651,6.42815854892096,13.909,2.84889157279604,53.87,66.008,109.170861843502,47.8078165176388,27.17550679993,3.95485545944928,33.992,-31183.0,7.376,49.256,191.968
Zambia,1975,2.9262746643996,1.4888855593034,4931249.0,49.5340785332399,-2.26932892418952,13.656,2.86157696948816,54.239,65.066,110.064839494456,47.6043444972719,27.2225884125425,3.9346776254725,34.934,-30891.0,7.391,49.349,192.433
Zambia,1976,2.96543897530357,1.48528424564334,5079672.0,49.6878882817521,6.22097526707175,13.444,2.87228219383872,54.604,64.11,110.793356096055,47.4398295244092,27.2602537026325,3.90508346897322,35.89,-30629.0,7.366,49.11,189.03
