country name,year,"fertility rate, total","population, total",net migration,arable land,"birth rate, crude",gdp growth,"death rate, crude",population ages 15-64,population ages 0-14,agricultural land,population ages 65 and above,rural population,rural population growth,age dependency ratio,urban population,population growth,adolescent fertility rate,"life expectancy at birth, total"
Slovenia,1992,1.33,1996498.0,-5.0,9.9304865938431,10.0,-5.46369777775708,9.7,68.8138389225346,19.9451374451374,28.0039721946375,11.241023632328,49.457,-0.199212423321133,45.3195978941193,50.543,-0.14669940294923,18.847,73.3048780487805
Slovenia,1993,1.33,1991746.0,-211.0,9.9304865938431,9.9,2.8434193136729,10.0,69.0211727811307,19.4664114722989,27.8053624627607,11.5124157465703,49.431,-0.290880086311401,44.8830530593005,50.569,-0.23830047754197,16.219,73.2536585365854
Slovenia,1994,1.32,1989443.0,-708.0,9.73187686196624,9.8,5.32748574261765,9.7,69.2368722472933,18.9570759783454,27.2591857000993,11.8060517743613,49.404,-0.170376842318923,44.4317234730236,50.596,-0.115694093241137,14.475,73.4048780487805
Slovenia,1995,1.29,1989872.0,-763.0,9.73187686196624,9.5,4.10715835567802,9.5,69.4241039904455,18.4204909231352,26.7130089374379,12.1554050864193,49.378,-0.0310365760905779,44.0421701529768,50.622,0.0215614999899353,13.127,73.9585365853659
Slovenia,1996,1.28,1988628.0,-904.0,9.48361469712016,9.4,3.20300580852732,9.4,69.5809669776429,17.8820761790084,26.0675273088381,12.5369568433487,49.351,-0.11721175883057,43.7174199451184,50.649,-0.0625361337459717,11.139,74.4585365853658
Slovenia,1997,1.25,1985956.0,-821.0,8.58987090367428,9.1,5.04979345664498,9.5,69.7290167793397,17.3748183260061,24.5779543197617,12.8961648946542,49.325,-0.187151281486132,43.4122768250447,50.675,-0.134454343022371,9.498,74.7073170731707
Slovenia,1998,1.23,1981629.0,-1031.0,8.54021847070507,9.0,3.27936544351304,9.6,69.863308921937,16.9001181423734,24.3296921549156,13.2365729356896,49.299,-0.270892618286664,43.1366798802686,50.701,-0.218117656735081,8.799,74.8073170731708
Slovenia,1999,1.21,1983045.0,-1206.0,8.49056603773585,8.8,5.3326665718437,9.5,69.984382717075,16.444414908212,24.8262164846077,13.5712023747131,49.272,0.0166836488857609,42.889001615481,50.728,0.0714308445137258,8.233,75.009756097561
Slovenia,2000,1.26,1988925.0,-1562.0,8.58987090367428,9.1,3.67237154968245,9.3,70.0784744945294,16.0219347601393,25.7199602780536,13.8995907453313,49.246,0.243285246074664,42.6971290163351,50.754,0.29607496005045,7.909,75.4121951219512
Slovenia,2001,1.21,1992060.0,-1434.0,8.58987090367428,8.8,3.21656033452891,9.3,70.1407878084446,15.6266094052571,25.3227408142999,14.2326027862982,49.22,0.104696130602699,42.570354418367,50.78,0.157498742047657,7.005,75.7585365853659
Slovenia,2002,1.21,1994530.0,5397.0,8.3416087388282,8.8,3.50559805692072,9.4,70.240129007086,15.2286785696102,25.0744786494538,14.5311924233037,49.143,-0.0326420032031289,42.3688042485153,50.857,0.123915442323272,6.288,76.0073170731707
Slovenia,2003,1.2,1995733.0,8388.0,8.58987090367428,8.7,2.96026028579455,9.7,70.3872476860619,14.8538902082349,25.3227408142999,14.7588621057031,48.918,-0.398580605315863,42.0711418894003,51.082,0.0602967792572922,5.828,76.8585365853659
Slovenia,2004,1.25,1997012.0,8061.0,8.73882820258193,9.0,4.35919277843992,9.3,70.4642585358048,14.5503015818681,24.428997020854,14.9854398823271,48.692,-0.399044384315627,41.9158885146179,51.308,0.0640662022616923,5.671,77.2073170731707
Slovenia,2005,1.26,2000474.0,8289.0,8.73882820258193,9.1,3.79797264198649,9.4,70.4478574565719,14.3187638933678,25.2730883813307,15.2333786500603,48.467,-0.289914232994981,41.9489658274977,51.533,0.173208905073743,5.915,77.6121951219512
Slovenia,2006,1.31,2006868.0,8036.0,8.83813306852036,9.4,5.746396900645,9.1,70.3645441590171,14.1487294081481,24.3793445878848,15.4867264328348,48.242,-0.146254160432993,42.1169812282774,51.758,0.31911453657107,5.252,78.0865853658537
Slovenia,2007,1.38,2018122.0,7993.0,8.68917576961271,9.8,6.98016075450694,9.2,70.1813783807962,14.0624219996847,24.7269116186693,15.7561996195191,48.017,0.0917821966717464,42.4879231487221,51.983,0.559207815536831,5.423,78.5609756097561
Slovenia,2008,1.53,2021316.0,7583.0,9.10395012458925,10.8,3.50984151699558,9.1,69.9085265578287,14.0657501623622,30.7035569983421,16.0257232798091,47.791,-0.313687404163323,43.0440911715751,52.209,0.158140843634363,5.614,78.7658536585366
Slovenia,2009,1.53,2039669.0,7660.0,9.14582692174051,10.7,-7.54843779134178,9.2,69.6639287282128,14.116596873842,31.0297928104121,16.2194743979452,47.567,0.434043164286352,43.5463370759947,52.433,0.903875535210913,5.588,78.9707317073171
Slovenia,2010,1.57,2048583.0,7640.0,9.16252196443994,10.9,1.34374847220215,9.1,69.5467697149766,14.1970920447434,30.9666339061461,16.25613824028,47.342,-0.0380402767610163,43.7880907376381,52.658,0.43607948463593,5.319,79.4219512195122
Slovenia,2011,1.56,2052843.0,390.0,9.15069989079718,10.7,0.861327732719303,9.1,69.3213062703436,14.3140512032954,30.8056189814355,16.364642526361,47.117,-0.268652224120364,44.2557506440356,52.883,0.207732702329724,5.164,79.9707317073171
Slovenia,2012,1.58,2057159.0,219.0,9.1185712087443,10.7,-2.63943875676689,9.4,68.8687629086179,14.4591258914618,30.36826717364,16.6721111999204,46.892,-0.26865024923792,45.2037071022206,53.108,0.210024305900448,4.813,80.1243902439024
