country name,year,population growth,rural population growth,"population, total",population ages 0-14,gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
Ireland,1961,-0.148593694420762,-0.530580695032496,2824400.0,30.9032992287686,5.01616911525828,12.3,11.3641962454994,69.6782926829268,54.607,73.2126331644177,57.732504525732,66.1634489766294,9.45855712004645,45.393,-22213.0,3.78,21.2,8.159
Ireland,1962,0.411628631985577,0.0263205153079681,2836050.0,30.7224819032039,3.21644442741527,11.9,11.313274799356,69.9910487804878,54.397,72.5201427098446,57.9642432974401,66.9719843228335,9.38888082450283,45.603,-16724.0,3.92,21.8,9.713
Ireland,1963,0.583614784297507,0.196795197447252,2852650.0,30.601567443519,4.7446342195896,11.8,11.224185923319,70.2300975609756,54.187,71.8973936853573,58.1742466331621,67.0184351865292,8.92872695601684,45.813,-15819.0,4.01,22.2,11.021
Ireland,1964,0.486082926587529,0.0978324660004224,2866550.0,30.7218735506281,3.785961551154,11.4,11.1921995773649,70.4899268292683,53.977,72.1587544487833,58.085926872007,67.6382638989694,8.50050805632167,46.023,-15345.0,4.07,22.4,12.281
Ireland,1965,0.374313833111706,-0.0155123135763239,2877300.0,30.9456489462737,1.93345000050942,11.5,11.3228119047778,70.695,53.767,73.2155004785956,57.7315391489486,68.3379300333866,8.23486717956162,46.233,-13782.0,4.04,22.1,13.346
Ireland,1966,0.398883656123275,-0.355373120381476,2888800.0,31.0213259244364,0.893092501243103,12.2,11.4255528463778,70.2169512195122,53.363,73.7524773020489,57.5531212291858,69.0042096095224,7.44810567571491,46.637,-11943.0,3.94,21.5,13.22
Ireland,1967,0.471401693156575,-1.72251209396852,2902450.0,30.9794777235798,5.78570426266396,10.8,11.3880153485627,71.2453658536585,52.205,73.5131564395264,57.6325069278575,69.4237189722746,7.66584409928872,47.795,-11157.0,3.84,21.1,13.774
Ireland,1968,0.45032733373721,-1.79872114894701,2915550.0,30.9193407602246,8.24392880348577,11.4,11.334033189603,70.941,51.044,73.1702652361086,57.7466260501724,69.7183916388445,7.68616635215561,48.956,-11056.0,3.77,20.9,13.417
Ireland,1969,0.584796988242312,-1.71197591241161,2932650.0,30.931221844632,5.86385507267595,11.5,11.2660208039707,70.8528292682927,49.885,73.0020829978179,57.8027573513973,69.908549862099,7.48004064450573,50.115,-9924.0,3.83,21.5,14.341
Ireland,1970,0.835333131123753,-1.51953339779923,2957250.0,31.0122675108825,2.6605292978216,11.4,11.2357123709103,70.9015609756098,48.724,73.1540771205336,57.7520201182072,69.5935549426622,7.7253592683989,51.276,-8610.0,3.85,21.8,15.571
