country name,year,population growth,rural population growth,"population, total",population ages 0-14,gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
Italy,1961,0.668382874410405,-0.55713911880176,50536350.0,24.9529655877828,8.20724591384786,9.3,9.65650136364237,69.760243902439,40.144,52.9273340858402,65.3905330485748,70.324028424739,43.7319370303628,59.856,-133680.0,2.44,18.4,19.368
Italy,1962,0.676622989670017,-0.57419036917458,50879450.0,24.7407440071785,6.20365045787108,10.0,9.78943336556641,69.149756097561,39.645,52.7421260552845,65.469822627255,70.2186256842678,43.5041311074088,60.355,-34465.0,2.46,18.4,18.797
Italy,1963,0.729553242231653,-0.534553743891342,51252000.0,24.5427011875037,5.60972797819839,10.1,9.88449282533713,69.2480487804878,39.147,52.5022409515769,65.5728059871592,69.7358131311414,43.0927204107307,60.853,-32983.0,2.51,18.7,19.912
Italy,1964,0.822623699867765,-0.45507459203941,51675350.0,24.4524974534919,2.79770227911496,9.5,10.0011370103557,70.3117073170732,38.65,52.5637623624522,65.5463655361524,69.5726088878311,42.834313692156,61.35,-28503.0,2.66,19.7,22.505
Italy,1965,0.842108616866269,-0.44164925809006,52112350.0,24.4524268760679,3.26802371964179,9.9,10.1464886670815,70.1717073170732,38.157,52.9026635199851,65.4010844568505,69.4978069429805,42.5827071503859,61.843,-37417.0,2.6,19.0,24.553
Italy,1966,0.77730440730804,-0.517830945001913,52519000.0,24.4864669918388,5.98479422519722,9.4,10.3092607950101,70.9260975609756,37.666,53.3641856627339,65.204272213151,69.3788038489001,42.310700078202,62.334,-41084.0,2.58,18.7,26.074
Italy,1967,0.723778172767654,-0.580287822058981,52900500.0,24.5569691708346,7.17861246556173,9.6,10.4896290890722,70.9565853658537,37.178,53.956523087993,64.9534017400931,69.2904015504403,42.1236952160756,62.822,-40540.0,2.5,17.9,26.553
Italy,1968,0.631737252752781,-0.686832983561745,53235750.0,24.6330505627782,6.54455465470529,10.0,10.6596704168753,70.78,36.691,54.5421171783477,64.7072790203465,69.2087994287852,41.9774914147768,63.309,-59536.0,2.46,17.7,27.201
Italy,1969,0.56605850865814,-0.759081443555233,53537950.0,24.6923886733211,6.09805999558613,10.1,10.8429633669347,70.8119512195122,36.208,55.1237820150992,64.4646479597442,68.773588113291,41.5524803644895,63.792,-47564.0,2.47,17.4,26.625
Italy,1970,0.528877031717835,-0.805660431220262,53821850.0,24.7011900974637,5.31050242854877,9.7,11.0699103871282,71.5587804878049,35.728,55.6931546716957,64.228899515408,68.6137839583829,40.7466594131447,64.272,-67909.0,2.38,16.7,26.955
Italy,1971,0.466452872314018,-0.880467138616726,54073490.0,24.6535642408815,1.81810793366802,9.7,11.3198427361379,71.8068292682927,35.25,56.1851042879157,64.0265930229806,60.0081602121655,32.3382407942607,64.75,-58091.0,2.4,16.8,27.479
Italy,1972,0.567712498645759,-0.25552393089258,54381345.0,24.6060221549894,3.69048582478699,9.6,11.5528025690771,72.0753658536586,34.961,56.6387193387578,63.8411752759336,59.5287477474414,31.9370303627894,65.039,46122.0,2.35,16.3,29.216
Italy,1973,0.678187647585975,0.098724348541685,54751406.0,24.5618992121151,7.12586230436492,10.0,11.7610789262878,72.0263414634146,34.759,57.042519281673,63.6770218615971,59.4403454489817,31.5800210805481,65.241,47614.0,2.3,16.0,30.426
Italy,1974,0.654388935648374,0.0744453500196943,55110868.0,24.4728474389337,5.50014110132227,9.7,11.9842697851301,72.7343902439025,34.558,57.3740383586823,63.5428827759362,59.5083472170276,31.6854238210193,65.442,46875.0,2.28,15.8,32.297
Italy,1975,0.597247218554801,0.0139185388730484,55441001.0,24.2950387927075,-2.09016291535852,10.0,12.2077301391264,72.6473170731708,34.357,57.4871828799073,63.4972310681661,59.5593485430621,31.7228247934446,65.643,46976.0,2.17,14.9,31.441
Italy,1976,0.498851058340731,-0.0879014875109998,55718260.0,24.0374685163693,7.12538513712093,9.9,12.4245186118284,72.9919512195122,34.156,57.3861001870643,63.5380128718023,59.6001496038897,31.8384277991228,65.844,54058.0,2.04,14.0,29.718
Italy,1977,0.424722057350148,-0.162550151028083,55955411.0,23.7194114746455,2.56050084476698,9.8,12.6584755664396,73.3646341463415,33.956,57.1780545598085,63.6221129589149,59.5049471286253,31.8214273571113,66.044,53296.0,1.93,13.2,26.411
