country name,year,population growth,rural population growth,"population, total",population ages 0-14,gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
Mozambique,1981,1.96442431365159,0.93079378592162,11640015.0,45.2457516057431,5.0000029544301,23.761,2.83397818499468,40.536,85.949,92.6029949067821,51.9202702092622,44.1643988911213,3.71321752842137,14.051,-18371.0,6.457,48.312,171.871
Mozambique,1982,2.22431867825591,1.0728515181884,11901827.0,45.2192129830151,-6.8999994422268,23.482,2.85684290319461,40.703,84.965,92.5893760706083,51.9239441137903,44.2661308782014,3.81494951550141,15.035,-34299.0,6.403,47.833,167.506
Mozambique,1983,2.17336055590412,0.942972105162603,12163328.0,45.1489304571907,-15.7000020371153,23.276,2.87614541020352,40.83,83.926,92.4004884622929,51.9749241326058,44.2661308782014,3.81494951550141,16.074,-29916.0,6.391,47.655,164.438
Mozambique,1984,2.13834744183658,0.821415244482909,12426223.0,45.0802106158887,-6.49999987936114,24.964,2.88955461365855,38.38,82.828,92.195942303894,52.0302347704528,44.3932958620514,3.94211449935146,17.172,-23223.0,6.401,47.631,161.529
Mozambique,1985,2.0222077456685,0.619159360622887,12680065.0,45.0049090838615,0.999996721096608,24.664,2.89836459428105,38.657,81.674,91.9506489578481,52.0967263218574,44.4568783539764,4.00569699127648,18.326,-39678.0,6.377,47.387,161.1
Mozambique,1986,1.7955405311246,0.296749884286575,12909797.0,44.9118332379665,-2.29999602682005,22.76,2.9081286096133,40.681,80.459,91.6441680396928,52.1800381524202,44.5204608459015,4.06927948320151,19.541,-106376.0,6.364,47.202,160.188
Mozambique,1987,0.425097231054051,-1.17099530533202,12964793.0,44.825345656296,14.7000004230398,22.614,2.91759371254158,40.843,79.185,91.3616933972151,52.2570606311624,44.6476258297515,4.19644446705155,20.815,-423368.0,6.34,47.109,160.774
Mozambique,1988,-0.0618866974737114,-1.76475003381596,12956772.0,44.6894836152091,8.19999517973046,20.57,2.92332071599315,43.844,77.848,90.8863398298979,52.3871956687978,44.7112083216765,4.26002695897658,22.152,-259989.0,6.304,46.89,158.795
Mozambique,1989,1.00469368529753,-0.800891527820376,13087604.0,44.510442858754,6.50000455383241,20.313,2.92586786702898,44.143,76.455,90.2454120875487,52.563689274217,44.7747908136016,4.3236094509016,23.545,-170957.0,6.275,46.735,158.387
Mozambique,1990,1.63585539230579,-0.285572621472998,13303459.0,44.3350388923301,0.999992834742287,20.036,2.92446509304329,44.469,75.0,89.607628511283,52.7404960146266,44.8383733055266,4.38719194282662,25.0,-97330.0,6.221,46.385,159.34
Mozambique,1991,1.91868540736041,1.26723399655169,13561175.0,44.1660311821789,4.92545125345025,19.812,2.92304306510892,44.66,74.513,88.9968883717475,52.9109257527122,45.1168646201582,4.45077443475165,25.487,-95107.0,6.159,45.967,158.716
Mozambique,1992,1.86801747831435,1.20418964516844,13816881.0,44.0260741904749,-7.57664724880097,19.515,2.92141175271714,44.949,74.02,88.4924742193361,53.052514056808,45.3953559347898,4.47620743152166,25.98,-110878.0,6.099,45.563,154.226
Mozambique,1993,2.7791184726152,2.10269680616971,14206254.0,43.9309245044797,10.940435029728,19.144,2.91766932076779,45.354,73.521,88.1417842608966,53.1514061747526,45.6738472494214,4.47620743152166,26.479,158569.0,6.025,45.306,158.708
Mozambique,1994,4.85425094996811,4.16499932243076,14912873.0,43.8713001890615,6.44018369521994,18.853,2.91253057299789,45.606,73.016,87.912805598748,53.2161692379406,45.952338564053,4.53978992344668,26.984,502417.0,5.958,44.944,158.306
Mozambique,1995,4.47146493859959,3.76915678165319,15594830.0,43.8247226805294,2.12289380592357,18.429,2.9066395722172,46.04,72.505,87.7277209171421,53.2686377472534,46.2308298786846,4.64152191052672,27.495,72493.0,5.895,44.546,159.499
Mozambique,1996,3.06090157864062,2.34390971272422,16079553.0,43.8004730666184,10.6959109797718,17.91,2.89718243731084,46.636,71.987,87.6090026355831,53.3023444960707,46.5093211933162,4.76868689437676,28.013,66949.0,5.85,44.305,161.945
Mozambique,1997,2.71276561444166,1.98499078396636,16521724.0,43.8807626855406,11.8149459447588,17.321,2.88524672122595,47.408,71.465,87.849914947665,53.2339905932335,46.7878125079478,4.95943437015184,28.535,-55158.0,5.885,44.441,163.651
Mozambique,1998,2.40090451378223,2.1108299812681,16923195.0,44.0406006088271,10.3692324974977,16.829,2.86962960805065,48.024,71.258,88.3602120767078,53.0897697831222,47.0663038225794,5.08659935400188,28.742,-54854.0,5.86,44.198,164.925
Mozambique,1999,2.42092868728063,2.1708192971,17337893.0,44.2038532535686,11.816986527255,16.217,2.84598010709894,48.812,71.08,88.8568231402341,52.9501666393325,47.344795137211,5.02301686207686,28.92,-62292.0,5.833,43.994,168.249
