country name,year,"fertility rate, total","population, total",net migration,arable land,"birth rate, crude",gdp growth,"death rate, crude",population ages 15-64,population ages 0-14,agricultural land,population ages 65 and above,rural population,rural population growth,age dependency ratio,urban population,population growth,adolescent fertility rate,"life expectancy at birth, total"
Croatia,1992,1.48,4575818.0,-34344.0,21.6776962976212,10.3,-11.7132904577232,11.3,68.1788796539456,19.1621194163542,42.9976748345555,12.6590009297002,48.412,-2.91987649793769,46.6730090735096,51.588,-2.44385513691215,21.962,71.2414634146342
Croatia,1993,1.52,4600463.0,29470.0,18.99481309247,10.6,-8.02558205873868,11.1,68.2093584585185,18.7775859811441,40.6367376140225,13.0130555603374,48.182,0.0609227788798869,46.6074623336412,51.818,0.537147004460399,20.665,71.5224390243903
Croatia,1994,1.47,4652024.0,27267.0,19.7460203899124,10.4,5.87047473795086,10.6,68.3040229587531,18.3547395846248,41.3521731353962,13.3412374566222,47.952,0.636068605904098,46.4042712555704,52.048,1.11454431106051,20.124,71.8034146341463
Croatia,1995,1.58,4620030.0,-52246.0,19.9785369343588,10.9,6.7584771955529,10.9,68.1678558798444,18.0379958810925,41.709890896083,13.7941482390631,47.721,-1.17301361412086,46.6967255407819,52.279,-0.690119513541903,19.881,72.0843902439024
Croatia,1996,1.67,4557097.0,-48626.0,17.6134333690604,11.8,6.04726830863522,11.1,67.871677732355,17.8585489495555,34.5659163987138,14.2697733180894,47.491,-1.85469237157248,47.336838477351,52.509,-1.37154005901268,21.056,72.3653658536585
Croatia,1997,1.69,4534920.0,-53064.0,17.5598428010004,12.2,6.16938090310968,11.5,67.6377849554456,17.7173424516953,34.6730975348339,14.6448725928591,47.261,-0.973295885654799,47.8463439896535,52.739,-0.487835515074698,20.566,72.4951219512195
Croatia,1998,1.45,4532135.0,-48299.0,19.4777320693972,10.4,2.2469758094151,11.5,67.4399790125715,17.5590418959931,36.6302986943302,15.0009790914353,47.032,-0.547161082163224,48.2799934957668,52.968,-0.061431194309139,17.298,72.3170731707317
Croatia,1999,1.38,4512597.0,-48578.0,19.1021284206761,10.0,-0.855873169636425,11.5,67.2765289949969,17.3804846515852,36.3441244857807,15.342986353418,46.802,-0.922255413969462,48.6402305199842,53.198,-0.432031162225091,16.538,72.6419512195122
Croatia,2000,1.39,4468302.0,-50791.0,15.0593790241809,9.8,2.95627461433136,11.2,67.1425484023732,17.198138963872,20.9078552010302,15.6593126337548,46.572,-1.4790761519012,48.9368467787417,53.428,-0.986434858645568,16.181,72.8078048780488
Croatia,2001,1.46,4299642.0,-17581.0,15.2561167549006,9.2,3.12086446001076,11.2,67.0151654437257,16.9838125357935,21.0688224352554,16.0010220204808,46.358,-4.30825404263181,49.2199657667838,53.642,-3.8476707266781,16.694,74.5129268292683
Croatia,2002,1.42,4302174.0,-12562.0,15.3455429961368,9.0,5.820577751174,11.4,66.9154136464186,16.7214920535813,21.1224781799971,16.3630943000001,46.19,-0.304190615331575,49.4424100446781,53.81,0.0588712912047699,16.177,74.7173170731707
Croatia,2003,1.41,4303399.0,-8641.0,15.4384961761132,8.9,5.59963357166606,11.8,66.8768297599368,16.4560347095254,21.3708812808234,16.6671355305378,46.021,-0.338085345348098,49.5286098533796,53.979,0.0284699231131846,15.281,74.6139024390244
Croatia,2004,1.43,4304600.0,-5673.0,15.1347294689443,9.1,4.17994854019162,11.2,66.8385902528498,16.2115070836193,21.0135086841541,16.9499026635309,45.853,-0.337813638807788,49.614199408161,54.147,0.0279042785156658,14.826,75.520243902439
Croatia,2005,1.5,4310145.0,-3834.0,15.5993138446144,9.563,4.30749296174091,11.656,66.7751281892389,16.0060040434058,21.6389107283254,17.2188677673553,45.685,-0.238303200011074,49.7563500984155,54.315,0.128732789322745,15.164,75.2446341463415
Croatia,2006,1.47,4311159.0,-2720.0,15.7422628832821,9.33,5.07683541210319,11.341,66.7278278877738,15.8139805474041,21.9784146951612,17.4581915648222,45.517,-0.34491563929505,49.8625007517182,54.483,0.0235231237565747,14.603,75.8368292682927
Croatia,2007,1.48,4310217.0,-2207.0,15.2240726181116,9.4,5.07502182824415,11.798,66.6816516143794,15.6435136551045,21.4780930598242,17.6748347305161,45.349,-0.391631744252197,49.9662853794756,54.651,-0.0218526602655707,14.452,75.7056097560976
Croatia,2008,1.47,4309705.0,-2613.0,15.3795296976628,9.9,2.01952178877016,11.8,66.6426699902405,15.527427677674,23.0344507183189,17.8299023320855,45.181,-0.383002399602819,50.0540022603654,54.819,-0.0118794578559279,14.578,75.9121951219512
Croatia,2009,1.5,4305181.0,-3675.0,15.5153312843971,10.1,-7.21512020196286,11.8,66.6719685029847,15.4297471126766,23.2220713315703,17.8982843843387,45.013,-0.477574092555459,49.9881024920663,54.987,-0.10502751669287,13.726,76.1682926829268
Croatia,2010,1.46,4295427.0,-5624.0,16.1603888213852,9.8,-1.22486414117947,11.8,66.8082043966578,15.3057947454175,23.8331784718748,17.8860008579247,44.845,-0.600750996432703,49.6821965238154,55.155,-0.226821270818422,12.58,76.4756097560976
Croatia,2011,1.41,4280622.0,-8241.0,16.0228003716675,9.6,-0.0582469257747107,11.9,66.8906829442203,15.1217938429054,23.6955900221571,17.9875232128744,44.678,-0.718356315936943,49.497666533838,55.322,-0.345264228485821,11.725,76.7756097560976
Croatia,2012,1.52,4267558.0,-10440.0,16.1961260810521,9.8,-2.29825501176262,12.1,66.8260267668176,14.914553982373,23.7831463083411,18.2594192508094,44.494,-0.718340098600139,49.6422834528878,55.506,-0.305655944795909,11.138,76.9243902439024
