Country Name,Year,"Fertility rate, total","Population, total",Net migration,Arable land,"Birth rate, crude",GDP growth,"Death rate, crude",Population ages 15-64,Population ages 0-14,Agricultural land,Population ages 65 and above,Rural population,Rural population growth,Age dependency ratio,Urban population,Population growth,Adolescent fertility rate,"Life expectancy at birth, total"
Brunei Darussalam,1975,4.99,159653.0,744.0,0.759013282732448,34.427,0.355463068303521,5.339,55.6081000670204,41.6691199037913,3.41555977229602,2.7227800291883,35.807,2.97739844868656,79.8299166478937,64.193,3.40132224970002,62.957,67.107
Brunei Darussalam,1976,4.784,165064.0,725.0,0.759013282732448,33.807,20.1553943567083,5.13,56.3979922878165,40.8509452422855,3.2258064516129,2.75106246989795,35.655,2.90829919855583,77.3108611818289,64.345,3.3330567393145,60.382,67.608
Brunei Darussalam,1977,4.58,170560.0,741.0,0.759013282732448,33.183,10.9166970556663,4.952,57.1976348429727,40.0338298365087,2.84629981024668,2.76853532051865,35.504,2.85087559393989,74.8329164787404,64.496,3.27538634945508,58.433,68.075
Brunei Darussalam,1978,4.389,176176.0,787.0,0.759013282732448,32.635,6.7758344222612,4.809,57.9321246934883,39.2899713922441,2.84629981024668,2.77790391426755,35.353,2.81360142295458,72.6156649879485,64.647,3.23963543937556,56.992,68.487
Brunei Darussalam,1979,4.216,181951.0,899.0,0.759013282732448,32.106,22.5624287638211,4.687,58.5388373792944,38.6829421107881,2.84629981024668,2.77822050991751,35.202,2.7959457363565,70.8267613038906,64.798,3.22539246872192,55.928,68.862
Brunei Darussalam,1980,4.067,187921.0,993.0,0.759013282732448,31.629,-6.99670298402471,4.573,58.9932976976966,38.2382443639731,2.84629981024668,2.7684579383303,35.051,2.79887110130091,69.5113700940818,64.949,3.22842416914114,54.788,69.246
Brunei Darussalam,1981,3.943,194099.0,1128.0,0.759013282732448,31.191,-19.8267158647435,4.492,59.3075165444349,37.9433638075513,2.84629981024668,2.74911964801377,34.901,2.80536322511145,68.6131260044303,65.099,3.23466764283133,52.996,69.54
Brunei Darussalam,1982,3.84,200630.0,1481.0,0.759013282732448,30.831,3.95665493838268,4.405,59.5605332216848,37.7187801395109,2.65654648956357,2.72068663880436,34.751,2.87951920287242,67.8968333668073,65.249,3.30940775139301,50.012,69.841
Brunei Darussalam,1983,3.751,207523.0,1605.0,0.759013282732448,30.505,0.501465965857875,4.319,59.8338497419563,37.4693407477725,2.65654648956357,2.69680951027115,34.601,2.94525478769907,67.1286714075172,65.399,3.37797612094646,46.407,70.09
Brunei Darussalam,1984,3.675,214682.0,1724.0,0.759013282732448,30.327,0.59987654172437,4.235,60.1252084478438,37.1854650133686,2.46679316888046,2.6893265387876,34.452,2.95973362848554,66.3188149800896,65.548,3.39156865551995,41.614,70.358
Brunei Darussalam,1985,3.608,222119.0,1816.0,0.759013282732448,30.223,-1.49074908033609,4.168,60.4172528751415,36.895680028093,2.46679316888046,2.68706709676548,34.303,2.97181471583916,65.5151343537161,65.697,3.40554108355459,41.019,70.582
Brunei Darussalam,1986,3.546,229815.0,1899.0,0.759013282732448,29.926,-2.71546995324415,4.089,60.6954274189513,36.6276426089624,2.46679316888046,2.6769299720863,34.154,2.97143735782281,64.7572892097471,65.846,3.40613631435071,40.733,70.847
Brunei Darussalam,1987,3.488,237712.0,1932.0,0.759013282732448,29.567,2.00912981362838,4.041,60.935501783671,36.4114979470956,2.46679316888046,2.65300026923336,34.006,2.94384423219451,64.1079454059689,65.994,3.37852194591705,41.425,71.019
Brunei Darussalam,1988,3.428,245729.0,1886.0,0.759013282732448,29.266,1.09736716573583,3.981,61.1291300579093,36.2492827464402,2.46679316888046,2.62158719565049,33.857,2.87768588923516,63.5881287779938,66.143,3.31694457851601,39.131,71.236
Brunei Darussalam,1989,3.363,253821.0,1811.0,0.759013282732448,28.859,-1.07417857262092,3.926,61.2860269363586,36.1194229780494,2.46679316888046,2.59455008559198,33.71,2.80536769647592,63.1697705664162,66.29,3.23999914939582,39.121,71.445
Brunei Darussalam,1990,3.29,261928.0,1670.0,0.759013282732448,28.466,1.08942053548758,3.87,61.4278760343988,36.003283351309,2.46679316888046,2.56884061429212,33.562,2.70378663508517,62.7929669291534,66.438,3.14403626597194,37.813,71.656
Brunei Darussalam,1991,3.206,269860.0,1325.0,0.759013282732448,27.768,3.14594136166266,3.817,61.4607574297784,35.9968131623805,2.46679316888046,2.5424294078411,33.415,2.54503241160478,62.7054468280095,66.585,2.98336491688063,37.336,71.871
Brunei Darussalam,1992,3.111,277416.0,966.0,0.759013282732448,26.759,4.75858084552159,3.756,61.2914563173291,36.18381092621,2.46679316888046,2.52473275646098,32.922,1.27491327683512,63.1551707913804,67.078,2.76148786574345,36.875,72.081
Brunei Darussalam,1993,3.007,284713.0,1086.0,0.759013282732448,25.421,0.304572874141869,3.677,61.1020571593148,36.3736464439629,2.46679316888046,2.52429639672231,32.396,0.98602399377135,63.661081251976,67.604,2.59634706818906,34.665,72.312
Brunei Darussalam,1994,2.897,291935.0,1215.0,0.759013282732448,24.116,3.14539739535876,3.603,61.0624607147812,36.3921140114854,2.46679316888046,2.54542527373341,31.874,0.87972200546985,63.7664574252649,68.126,2.5049519406922,32.329,72.553
Brunei Darussalam,1995,2.785,299097.0,1356.0,0.759013282732448,22.9,4.47870733983748,3.532,61.1734654643811,36.2399154789249,2.27703984819734,2.58661905669398,31.356,0.785719857152911,63.4695684491277,68.644,2.42367607464414,30.468,72.816
Brunei Darussalam,1996,2.677,306196.0,1471.0,0.759013282732448,21.788,2.87831774721235,3.466,61.4534481181988,35.9083724150544,2.27703984819734,2.63817946674679,30.842,0.692801699968866,62.7247991156839,69.158,2.34574842856443,28.451,73.1
Brunei Darussalam,1997,2.578,313215.0,1538.0,0.759013282732448,20.836,-1.47117157218257,3.415,61.9148188943697,35.3926216815925,2.27703984819734,2.6925594240378,30.334,0.605972885914798,61.5118059888515,69.666,2.26644359091607,27.803,73.364
Brunei Darussalam,1998,2.489,320152.0,1565.0,0.759013282732448,20.075,-0.558508851097471,3.375,62.5275454666136,34.723920631574,2.27703984819734,2.74853390181242,29.83,0.514404426490895,59.929164814195,70.17,2.19060273268485,28.612,73.619
Brunei Darussalam,1999,2.413,327045.0,1642.0,0.759013282732448,19.475,3.05215714160208,3.346,63.2288572350246,33.9655612615409,2.27703984819734,2.80558150343455,29.331,0.444034225367804,58.1559769231141,70.669,2.13018930911378,28.73,73.863
Brunei Darussalam,2000,2.346,333926.0,1660.0,0.759013282732448,19.012,2.84942185782727,3.331,63.9706642030507,33.1650827352726,2.27703984819734,2.86425306167675,28.836,0.379779560296039,56.3214193759802,71.164,2.08216354349989,29.152,74.08
