Country Name,Year,"Fertility rate, total","Population, total",Net migration,Arable land,"Birth rate, crude",GDP growth,"Death rate, crude",Population ages 15-64,Population ages 0-14,Agricultural land,Population ages 65 and above,Rural population,Rural population growth,Age dependency ratio,Urban population,Population growth,Adolescent fertility rate,"Life expectancy at birth, total"
Lithuania,1992,1.97,3700114.0,-13235.0,46.0274409700064,14.7,-21.2589705631252,11.2,66.1606829653705,22.4211659302932,54.0682833439694,11.4181511043363,32.536,0.0728750051467636,51.1471919562781,67.464,-0.108586324904251,47.996,70.2343902439025
Lithuania,1993,1.74,3682613.0,-15569.0,45.1180599872368,12.9,-16.2268623785219,12.5,65.9926976905935,22.3133526152311,53.174856413529,11.6939496941754,32.596,-0.289819830905553,51.5318962282163,67.404,-0.474107542700159,43.297,68.9104878048781
Lithuania,1994,1.57,3657144.0,-18110.0,41.3209955328653,11.6,-9.76605203702383,12.7,65.9423600298797,22.09959191944,49.8723675813657,11.9580480506803,32.655,-0.513233887454704,51.6475943219604,67.345,-0.694003962919015,40.749,68.530243902439
Lithuania,1995,1.55,3629102.0,-20394.0,45.7243139757498,11.4,3.29008018404173,12.5,65.9406354096685,21.8219008917831,54.4033184428845,12.2374636985483,32.715,-0.586102628411533,51.6515513864507,67.285,-0.769728017770742,39.713,69.0063414634147
Lithuania,1996,1.49,3601613.0,-22642.0,45.7243139757498,10.8,5.15846431747072,11.9,65.949180311132,21.5025461966641,54.4192724952138,12.548273492204,32.775,-0.577104178468675,51.6318813220087,67.225,-0.760343408174495,36.66,70.1080487804878
Lithuania,1997,1.47,3575137.0,-25088.0,45.9157626037013,10.6,8.31092156187248,11.5,65.9763584653477,21.1354691898594,54.5149968091895,12.888172344793,32.834,-0.558046785881751,51.5694574869263,67.166,-0.737830358066631,32.632,70.9090243902439
Lithuania,1998,1.46,3549331.0,-27099.0,46.1072112316528,10.4,7.47575872433057,11.5,66.0378138324798,20.7056697832403,54.6426292278239,13.2565163842799,32.894,-0.54181923863711,51.4284093056831,67.106,-0.724436206600195,29.333,71.219512195122
Lithuania,1999,1.46,3524238.0,-29076.0,47.1123165283982,10.3,-1.14157115625557,11.4,66.1556149461852,20.2210463342308,55.7753669432036,13.623338719584,32.954,-0.527290140823253,51.1587698977603,67.046,-0.709489234071613,26.019,71.5707317073171
Lithuania,2000,1.39,3499536.0,-31240.0,45.9157626037013,9.8,3.69552542107776,11.1,66.2850262797369,19.6906548758465,54.5309508615188,14.0243188444166,33.014,-0.521429376699328,50.8636580752073,66.986,-0.703385440488978,23.705,72.0195121951219
Lithuania,2001,1.29,3470818.0,-33177.0,26.0210593490747,9.0,6.52610890248806,11.6,66.4330383450997,19.0928198931391,46.2029355456286,14.4741417617612,33.081,-0.621312533281434,50.5275027431183,66.919,-0.824008723044179,20.564,71.6585365853659
Lithuania,2002,1.23,3443067.0,-33905.0,26.148691767709,8.6,6.75141457592376,11.9,66.6156398588201,18.452846707107,46.0274409700064,14.9315134340729,33.172,-0.528050862094565,50.1149056448297,66.828,-0.802765710748508,20.133,71.7609756097561
Lithuania,2003,1.26,3415213.0,-34848.0,24.3299298021698,8.8,10.565956988762,12.0,66.7716284666431,17.8394806429997,40.5392469687301,15.3888908903572,33.263,-0.538336149296595,49.7641853838352,66.737,-0.812278097406687,20.417,72.0609756097561
Lithuania,2004,1.27,3377075.0,-35427.0,25.788130185067,8.8,6.56949011753593,12.2,66.885628461011,17.2756107872661,41.5491384811742,15.8387607517229,33.354,-0.849725231946659,49.5089380186986,66.646,-1.12299127483243,19.776,71.9609756097561
Lithuania,2005,1.29,3322528.0,-35453.0,30.4164007657945,8.9,7.73236760360545,13.2,67.0102382279942,16.7292716567468,45.2616464582004,16.260490115259,33.365,-1.59550506622525,49.2309226323349,66.635,-1.62840112593427,19.729,71.2536585365854
Lithuania,2006,1.33,3269909.0,-34885.0,29.9744735162731,9.1,7.41412133545715,13.7,67.1242395457144,16.2025007136018,44.5229738353542,16.6732597406838,33.294,-1.80931505089985,48.977448651466,66.706,-1.59637831830094,20.234,71.0560975609756
Lithuania,2007,1.36,3231294.0,-33813.0,29.2852584556477,9.3,11.1074801410501,14.1,67.2165150076358,15.708554913913,43.0105296745373,17.0749300784512,33.223,-1.40145489376207,48.7729763352322,66.777,-1.187947957259,19.37,70.9
Lithuania,2008,1.45,3198231.0,-32451.0,29.7008376545672,9.9,2.61442303328732,13.7,67.2624871002232,15.3092030942407,42.6342241723175,17.4283098055361,33.152,-1.24239405427632,48.6713059162053,66.848,-1.02848317546539,18.993,71.8121951219512
Lithuania,2009,1.5,3162916.0,-30706.0,32.7674511368169,10.2,-14.8386083735986,13.3,67.2360987134328,15.0536287144169,42.9038691663343,17.7102725721503,33.158,-1.09226239749632,48.7296514047402,66.842,-1.11034575437238,16.594,72.9146341463415
Lithuania,2010,1.5,3097282.0,-28864.0,33.9433585959314,9.9,1.65124065328366,13.6,67.14269125843,14.8765768663039,44.2329477463103,17.9807318752661,33.243,-1.84099707334414,48.9365733184971,66.757,-2.09694341985475,14.37,73.2682926829268
Lithuania,2011,1.55,3028115.0,-26445.0,34.8741104764336,10.0,6.03900816040344,13.6,67.0181358621007,14.7371884776344,44.7697609854166,18.2446756602649,33.259,-2.21027777755741,49.2133581290105,66.741,-2.25846389882827,14.959,73.5634146341464
Lithuania,2012,1.6,2987773.0,-24664.0,36.0675878354661,10.2,3.84386474906337,13.7,66.8867912517738,14.6453986023756,45.3489485273,18.4678101458506,33.136,-1.71178188308801,49.5063362397888,66.864,-1.34120198821595,15.209,73.8634146341464
Lithuania,2013,1.59,2957689.0,-22781.0,36.5456721180694,10.1,3.55007284270488,14.0,66.7108019494817,14.581716236715,46.1332269644994,18.7074818138033,33.014,-1.38086557107214,49.9007651926057,66.986,-1.01200736818103,14.609,73.9146341463415
Lithuania,2014,1.63,2932367.0,-20883.0,37.51316839585,10.4,3.53700987901611,13.7,66.4716925534925,14.5339912234937,47.1252992817239,18.9943162230137,32.892,-1.23002223129095,50.4399767288428,67.108,-0.859827343070249,14.045,74.5170731707317
Lithuania,2015,1.7,2904910.0,-18912.0,34.6671987230646,10.8,2.02458395469182,14.4,66.1803426014449,14.549317261881,47.9792498004789,19.2703401366742,32.77,-1.31233904251535,51.1023007273421,67.23,-0.940753796646208,14.238,74.3219512195122
Lithuania,2016,1.69,2868231.0,-17334.0,34.2070815108074,10.7,2.51882827307178,14.3,65.8488921824463,14.6473695862883,47.1552632419144,19.5037382312653,32.634,-1.6865181691316,51.8628176659265,67.366,-1.27069453298857,13.486,74.6707317073171
Lithuania,2017,1.63,2828403.0,-15937.0,33.5834357689054,10.1,4.28259695120761,14.2,65.4942071648677,14.7736060183512,46.8590859022046,19.7321868167811,32.484,-1.85912491637334,52.6852691585153,67.516,-1.39832220092102,12.459,75.4804878048781
Lithuania,2018,1.63,2801543.0,-14451.0,33.7697589014849,10.0,3.99331032795327,14.1,65.1723019928706,14.8840411282184,47.0541274149768,19.943656878911,32.321,-1.4571605741724,53.4394220710581,67.679,-0.954190459209969,11.603,75.6804878048781
Lithuania,2019,1.61,2794137.0,-13398.0,35.3225806451613,9.8,4.6656783812234,13.7,64.8477246889613,14.9747831144266,47.5087831363781,20.177492196612,32.145,-0.81079936897959,54.2074380192656,67.855,-0.264704354944785,10.588,76.2829268292683
Lithuania,2020,1.48,2794885.0,-12625.0,35.9214308527627,9.0,-0.0246124952916773,15.6,64.5098610361822,15.070100644744,46.9945704247844,20.4200383190737,31.954,-0.569100373491981,55.0150972614167,68.046,0.0267667582795671,10.368,74.9780487804878
Lithuania,2021,1.36,2800839.0,-11853.0,36.3999361124421,8.3,6.28471003860921,17.0,64.2273582568033,15.1826359279716,46.9222168982591,20.5900058152251,31.751,-0.424603358342734,55.6968822700476,68.249,0.212805429536827,10.377,74.0365853658537
