country name,year,"fertility rate, total","population, total",net migration,arable land,"birth rate, crude",gdp growth,"death rate, crude",population ages 15-64,population ages 0-14,agricultural land,population ages 65 and above,rural population,rural population growth,age dependency ratio,urban population,population growth,adolescent fertility rate,"life expectancy at birth, total"
Togo,1961,6.753,1678788.0,-14858.0,33.0943188086045,47.366,12.1693173716542,22.209,52.6975711048685,43.901761270631,56.4441993013422,3.40066762450053,89.06,0.705903209154648,89.7621738933852,10.94,1.64686747320832,137.27,42.882
Togo,1962,6.803,1706841.0,-15486.0,33.0943188086045,47.616,3.77365283193656,21.951,52.6905120894424,43.9791825891171,56.4441993013422,3.3303053214404,88.156,0.636975404022557,89.7875449077827,11.844,1.65721891150889,141.544,43.154
Togo,1963,6.85,1736697.0,-14361.0,33.0943188086045,47.854,4.99969427084747,21.745,52.6844500463956,44.0519112003738,56.4441993013422,3.26363875323063,87.189,0.631094561633911,89.8093815200296,12.811,1.73407397513681,145.245,43.372
Togo,1964,6.873,1772652.0,-6214.0,33.0943188086045,47.874,14.286011263053,21.441,52.6548640116616,44.1435487619679,56.4441993013422,3.20158722637043,86.153,0.853821946522913,89.9159726887133,13.847,2.04916969759739,146.208,43.702
Togo,1965,6.902,1820396.0,6104.0,33.0943188086045,47.943,15.4597127062935,21.185,52.6106002788954,44.2440118095216,56.5361279646994,3.14538791158295,85.05,1.36919132952928,90.0758153992656,14.95,2.65773295073128,146.903,43.97
Togo,1966,6.935,1882458.0,18418.0,33.0943188086045,48.033,9.40871910066896,20.831,52.5703627916267,44.335013052084,56.5361279646994,3.09462415628928,83.875,1.96126790822399,90.2212476569171,16.125,3.35243098473856,147.442,44.373
Togo,1967,6.959,1957164.0,26576.0,33.0943188086045,47.932,5.50037155766682,20.436,52.5226807768792,44.4271660422938,56.5361279646994,3.05015318082695,82.626,2.39144973922933,90.3938401972849,17.374,3.89181169540721,144.077,44.823
Togo,1968,6.976,2038765.0,26860.0,33.0943188086045,47.823,5.02369185248712,20.028,52.4680627732966,44.519598874809,56.5361279646994,3.01233835189441,81.3,2.46695964861714,90.5921374290573,18.7,4.08477457353155,140.679,45.284
Togo,1969,7.039,2120486.0,20613.0,33.0943188086045,47.96,10.8308683441009,19.695,52.3969505104019,44.6226714064606,56.5361279646994,2.98037808313755,79.902,2.19560723942781,90.8508914829849,20.098,3.93010753188171,137.273,45.666
Togo,1970,7.066,2197383.0,10865.0,33.0943188086045,47.893,2.52430264528118,19.311,52.3059703292508,44.740220525962,56.5361279646994,2.95380914478723,78.72,2.07180642755673,91.1826811894937,21.28,3.5621799144698,137.788,46.12
Togo,1971,7.103,2267211.0,482.0,33.0943188086045,47.879,0.0,18.923,52.201735965466,44.8659167585196,52.9509100937672,2.93234727601445,78.398,2.71843949031677,91.5644296186642,21.602,3.12833349031324,138.444,46.587
Togo,1972,7.118,2330704.0,-7661.0,33.0943188086045,47.855,7.625157546845,18.517,52.0880498098536,44.9963498145517,52.9509100937672,2.91560037559475,78.071,2.34402673003243,91.982655940851,21.929,2.76199261213836,138.313,47.089
Togo,1973,7.128,2390909.0,-11555.0,33.0943188086045,47.776,3.83748400243071,18.11,51.9647130024606,45.1318515259259,52.9509100937672,2.90343547161352,77.742,2.12799438214723,92.4382801753662,22.258,2.55032604990649,137.469,47.597
Togo,1974,7.15,2450335.0,-14483.0,33.0943188086045,47.725,4.83284911852404,17.711,51.8346675046473,45.2694223442917,52.9509100937672,2.89591015106098,77.409,2.02588728211338,92.9211580295767,22.591,2.4551121540643,135.566,48.099
Togo,1975,7.153,2509713.0,-16973.0,33.0943188086045,47.59,2.44054118354124,17.24,51.7032927078301,45.4038859032658,52.9509100937672,2.89282138890411,77.073,1.95934790822725,93.4113180908814,22.927,2.39436540734167,133.995,48.729
Togo,1976,7.144,2569671.0,-18832.0,33.0943188086045,47.529,-2.05152258712673,16.795,51.5719716648552,45.5339418937288,52.9509100937672,2.89408644141604,76.732,1.91753541984615,93.9036997351403,23.268,2.36094711716407,137.272,49.328
Togo,1977,7.111,2630626.0,-19856.0,33.0943188086045,47.229,6.95908537296373,16.443,51.4504054452428,45.6508364072209,52.9509100937672,2.89875814753634,76.389,1.89638687031672,94.3618910827593,23.611,2.34439655321913,134.476,49.76
Togo,1978,7.063,2693400.0,-19163.0,34.9328920757492,46.856,11.0454345073455,16.059,51.3508390881414,45.7444122670231,54.7894833609119,2.90474864483552,76.042,1.9029444321387,94.738714351406,23.958,2.35824953533786,131.184,50.232
Togo,1979,6.999,2761240.0,-13519.0,35.8521787093216,46.382,-5.16774264551974,15.635,51.2747803025488,45.8147524636119,55.7087699944843,2.91046723383928,75.692,2.02623896850867,95.0276165049229,24.308,2.48755181636159,128.528,50.765
Togo,1980,6.936,2838110.0,-4993.0,35.8521787093216,45.927,14.5769561096499,15.259,51.2221513612933,45.8624753797422,55.8006986578415,2.91537325896459,75.337,2.27573184562499,95.2280358055527,24.663,2.74584834792158,126.222,51.227
Togo,1981,6.865,2925865.0,3519.0,35.8521787093216,45.572,-3.31518607756898,14.85,51.1921515189266,45.8883191999085,55.8006986578415,2.91952928116484,74.98,2.57020155098018,95.3424092326612,25.02,3.0451825784449,126.975,51.764
Togo,1982,6.772,3023343.0,9163.0,35.8521787093216,45.081,-3.58240254628461,14.468,51.1825816653949,45.8942137891731,55.8006986578415,2.92320454543199,74.609,2.78125579559363,95.3789036625361,25.391,3.27730093466528,124.118,52.256
Togo,1983,6.696,3126635.0,9740.0,35.8521787093216,44.667,-5.41400778466911,14.158,51.1909207197321,45.8828987261227,55.8006986578415,2.92618055414518,74.222,2.83936102131079,95.3471706341496,25.778,3.35941735592279,121.28,52.635
