country name,year,population growth,rural population growth,"population, total",population ages 0-14,gdp growth,"death rate, crude",population ages 65 and above,"life expectancy at birth, total",rural population,age dependency ratio,population ages 15-64,agricultural land,arable land,urban population,net migration,"fertility rate, total","birth rate, crude",adolescent fertility rate
Isle of Man,1985,-0.192433095789493,-0.183394784433912,64376.0,18.0751994159269,0.418923061339768,16.498,20.469743924319,69.48,48.235,62.7218037510743,61.4550566597541,65.6140350877193,37.0175438596491,51.765,159.0,1.871,11.864,25.677
Isle of Man,1986,0.444827491289455,0.453049212540395,64663.0,17.7248370409891,19.1055383366344,16.176,20.5123446766723,70.292,48.239,61.9084581100706,61.7628182823386,66.4912280701754,36.6666666666667,51.761,991.0,1.878,11.893,25.968
Isle of Man,1987,1.36850627117273,1.37542363788465,65554.0,17.4863471336608,9.89634672830209,15.908,20.3244653262959,70.678,48.243,60.8016287683666,62.1891875400433,67.1929824561403,36.3157894736842,51.757,1306.0,1.889,12.131,26.013
Isle of Man,1988,1.63707415790168,1.64333989531317,66636.0,17.3448485439661,11.8293565295327,15.451,20.036316433186,71.239,48.246,59.6951614062837,62.6188350228478,67.8947368421053,35.9649122807018,51.754,1300.0,1.895,12.386,26.246
Isle of Man,1989,1.64318753421552,1.6534911063877,67740.0,17.2809070040375,6.84521315743147,15.653,19.7440193683154,70.924,48.25,58.7941583253241,62.9750736276471,68.5964912280702,35.6140350877193,51.75,1312.0,1.909,12.671,27.02
Isle of Man,1990,1.64712189796695,1.653682530181,68865.0,17.3003898904386,4.18697682185547,14.76,19.4669319180141,71.959,48.254,58.1467447468136,63.2326781915473,69.4736842105263,35.2631578947368,51.746,1266.0,1.924,12.932,28.046
Isle of Man,1991,1.30560515818502,1.30947489828267,69770.0,17.3935789021069,1.6049928827349,14.529,19.2460943098753,72.151,48.255,57.8256837152487,63.3603267880178,70.1754385964912,34.9122807017544,51.745,761.0,1.925,13.047,28.472
Isle of Man,1992,0.766724916585422,0.745697957437261,70307.0,17.5309713115337,0.800002489771529,13.979,19.0628244698252,73.078,48.246,57.715516274479,63.4062042186411,70.8771929824561,34.5614035087719,51.754,530.0,1.826,12.455,27.037
Isle of Man,1993,0.571563849914989,0.552714995610077,70710.0,17.6553362702324,2.59999570835525,14.899,18.8680446050389,72.31,48.236,57.539434987969,63.4766191247286,71.5789473684211,34.2105263157895,51.764,561.0,1.823,12.463,26.86
Isle of Man,1994,0.541593944650843,0.52343127037675,71094.0,17.7109340384981,4.00000120370929,14.113,18.6575614147367,73.339,48.227,57.1532782174278,63.6315045467652,72.4561403508772,33.859649122807,51.773,461.0,1.9,12.97,27.564
